Y,Z,um,vm,wm,uu,vv,ww,uv,uw,vw
-6.1232e-17,0.8492,0.45822,-0.00091932,0.00030216,0.0060443,0.00065575,0.0014343,0.00088019,2.0761e-05,-3.0238e-06
-6.1232e-17,0.86603,0.44375,-0.00070155,0.0003215,0.0065469,0.00057926,0.0014034,0.00085924,2.3935e-05,-3.8899e-06
-6.1232e-17,0.88192,0.42693,-0.0005103,0.00032001,0.0070411,0.00049652,0.0013575,0.00082723,2.7056e-05,-3.9634e-06
-6.1232e-17,0.89687,0.4072,-0.00035325,0.00031066,0.0074878,0.00041069,0.0012951,0.00078307,2.8093e-05,-3.3664e-06
-6.1232e-17,0.91086,0.38393,-0.00023223,0.00030086,0.0078178,0.0003257,0.0012141,0.00072372,2.7448e-05,-2.3774e-06
-6.1232e-17,0.92388,0.35655,-0.0001442,0.00028897,0.0079397,0.0002459,0.0011133,0.00064605,2.6048e-05,-1.2897e-06
-6.1232e-17,0.93591,0.32462,-8.3749e-05,0.00026864,0.0077463,0.0001753,0.00099516,0.00054853,2.3718e-05,-3.8393e-07
-6.1232e-17,0.94693,0.28812,-4.5104e-05,0.00023471,0.0071431,0.00011683,0.00086415,0.0004341,2.0171e-05,1.2211e-07
-6.1232e-17,0.95694,0.24776,-2.2519e-05,0.00018705,0.0061028,7.1775e-05,0.00072513,0.00031252,1.5633e-05,1.6318e-07
-6.1232e-17,0.96593,0.20508,-1.0295e-05,0.00013296,0.0047255,3.9775e-05,0.000582,0.0001991,1.1e-05,-1.8046e-08
-6.1232e-17,0.97388,0.16229,-3.9488e-06,8.2705e-05,0.0032453,1.9243e-05,0.00043877,0.00010885,7.1572e-06,-1.5062e-07
-6.1232e-17,0.98079,0.12183,-1.011e-06,4.2955e-05,0.0019396,7.753e-06,0.00030205,4.9343e-05,4.233e-06,-1.6175e-07
-6.1232e-17,0.98664,0.085711,2.9038e-08,1.6123e-05,0.00098888,2.4268e-06,0.0001823,1.7776e-05,2.0896e-06,-1.0532e-07
-6.1232e-17,0.99144,0.055276,2.0077e-07,1.6714e-06,0.00041553,5.2836e-07,9.0852e-05,4.7756e-06,8.0276e-07,-4.3618e-08
-6.1232e-17,0.99518,0.031237,1.1671e-07,-3.278e-06,0.00013297,6.5605e-08,3.3765e-05,8.4595e-07,2.2776e-07,-1.0488e-08
-6.1232e-17,0.99786,0.013924,3.0843e-08,-2.8733e-06,2.6444e-05,3.0081e-09,7.5209e-06,7.3216e-08,4.0264e-08,-1.1065e-09
-6.1232e-17,0.99946,0.0034867,2.27e-09,-9.3343e-07,1.6613e-06,2.4989e-11,5.0743e-07,1.1339e-09,2.3132e-09,-1.9854e-11
-6.1232e-17,1,0,-6.8041e-17,7.7343e-10,1.2451e-11,8.0198e-31,8.5968e-12,5.2119e-23,1.5831e-14,-2.4685e-24
0.032719,-6.1232e-17,0.63834,0.00024216,9.737e-05,0.00074474,0.00046839,0.00046798,-8.2252e-06,2.5777e-05,-1.8211e-07
0.032719,0.032719,0.63821,0.00022338,4.6322e-05,0.00074671,0.00047024,0.00046943,2.4006e-05,2.7199e-05,-2.9009e-07
0.032719,0.065403,0.63757,0.00019636,-4.4472e-06,0.00076294,0.0004745,0.00047493,5.67e-05,2.8595e-05,-4.7412e-07
0.032719,0.098017,0.63643,0.00016399,-4.7934e-05,0.00079213,0.00048115,0.00048545,8.9767e-05,2.9266e-05,-8.6122e-07
0.032719,0.13053,0.63476,0.00012489,-8.6902e-05,0.00083309,0.00049017,0.00050137,0.00012314,2.9285e-05,-1.4482e-06
0.032719,0.1629,0.63256,6.7593e-05,-0.00011941,0.00088568,0.00050122,0.00052194,0.00015714,2.9081e-05,-1.9256e-06
0.032719,0.19509,0.62986,-1.887e-05,-0.00014112,0.00095087,0.00051412,0.00054685,0.00019206,2.8791e-05,-2.5577e-06
0.032719,0.22708,0.62669,-0.00013524,-0.00015035,0.0010256,0.00052895,0.00057585,0.00022786,2.856e-05,-3.9398e-06
0.032719,0.25882,0.62308,-0.00027804,-0.00014522,0.0011092,0.00054564,0.00060879,0.00026437,2.8253e-05,-6.235e-06
0.032719,0.29028,0.61902,-0.00044046,-0.00012001,0.0012027,0.00056409,0.00064519,0.00030126,2.8526e-05,-8.6205e-06
0.032719,0.32144,0.61457,-0.00061413,-6.6945e-05,0.0013064,0.00058444,0.00068577,0.00033858,2.9427e-05,-1.0394e-05
0.032719,0.35225,0.60976,-0.00079584,-5.0783e-06,0.0014175,0.00060648,0.00073096,0.00037628,2.9774e-05,-1.1698e-05
0.032719,0.38268,0.60463,-0.00098139,3.4848e-05,0.0015326,0.0006297,0.0007789,0.00041384,2.8982e-05,-1.2903e-05
0.032719,0.41271,0.5992,-0.0011731,4.8087e-05,0.0016499,0.00065359,0.00082775,0.00045131,2.7476e-05,-1.36e-05
0.032719,0.44229,0.59349,-0.0013736,5.9611e-05,0.0017697,0.0006782,0.00087837,0.000489,2.5962e-05,-1.331e-05
0.032719,0.4714,0.58754,-0.0015803,8.5583e-05,0.0018942,0.00070368,0.00093207,0.00052712,2.4203e-05,-1.2361e-05
0.032719,0.5,0.58138,-0.0017888,0.00011461,0.0020265,0.00072984,0.00098847,0.00056553,2.2118e-05,-1.1068e-05
0.032719,0.52807,0.57504,-0.0019903,0.00013916,0.0021674,0.00075651,0.0010456,0.00060338,2.0954e-05,-9.235e-06
0.032719,0.55557,0.56854,-0.0021666,0.00016118,0.002316,0.0007834,0.0011016,0.00064048,2.0259e-05,-7.3915e-06
0.032719,0.58248,0.5619,-0.0022992,0.00016897,0.0024705,0.00080974,0.001155,0.00067631,1.8954e-05,-6.4581e-06
0.032719,0.60876,0.55513,-0.0023845,0.00015852,0.0026318,0.00083408,0.0012056,0.0007099,1.7414e-05,-6.0858e-06
0.032719,0.63439,0.54818,-0.0024261,0.00012338,0.0028044,0.00085505,0.0012524,0.0007406,1.4686e-05,-6.2345e-06
0.032719,0.65935,0.54103,-0.0024246,7.0192e-05,0.0029922,0.00087172,0.0012963,0.00076817,1.1663e-05,-6.6201e-06
0.032719,0.68359,0.53366,-0.0023785,1.3069e-05,0.0032025,0.00088312,0.0013378,0.0007934,1.0121e-05,-6.9576e-06
0.032719,0.70711,0.52607,-0.002288,-4.3077e-05,0.0034375,0.00088798,0.0013753,0.00081678,9.9489e-06,-7.6568e-06
0.032719,0.72986,0.51824,-0.0021612,-0.00010157,0.0036968,0.00088519,0.0014054,0.00083764,1.2227e-05,-8.3445e-06
0.032719,0.75184,0.51004,-0.0020103,-0.00014799,0.0039861,0.00087364,0.0014278,0.00085532,1.7158e-05,-8.1695e-06
0.032719,0.77301,0.50133,-0.0018449,-0.0001689,0.0043128,0.00085216,0.0014435,0.00086964,2.2725e-05,-7.1681e-06
0.032719,0.79335,0.49199,-0.0016667,-0.00017156,0.0046819,0.00081975,0.0014529,0.00088034,2.7114e-05,-6.0811e-06
0.032719,0.81285,0.4818,-0.0014716,-0.00016385,0.0050963,0.00077574,0.0014555,0.00088629,3.0208e-05,-5.2741e-06
0.032719,0.83147,0.47051,-0.0012594,-0.0001485,0.0055549,0.00072011,0.0014495,0.00088553,3.3541e-05,-5.0155e-06
0.032719,0.8492,0.4578,-0.001038,-0.00012485,0.0060493,0.00065344,0.0014313,0.00087614,3.9065e-05,-5.1893e-06
0.032719,0.86603,0.44327,-0.00082259,-9.5782e-05,0.0065623,0.00057739,0.001399,0.00085655,4.4839e-05,-5.3813e-06
0.032719,0.88192,0.42639,-0.00062487,-6.4157e-05,0.0070642,0.00049467,0.0013517,0.00082535,4.7418e-05,-5.2549e-06
0.032719,0.89687,0.40659,-0.00045355,-2.196e-05,0.0075135,0.00040865,0.0012882,0.00078064,4.6494e-05,-4.7836e-06
0.032719,0.91086,0.38324,-0.00031493,3.0416e-05,0.0078423,0.00032344,0.0012064,0.00072012,4.318e-05,-4.0621e-06
0.032719,0.92388,0.35578,-0.00021041,8.1391e-05,0.0079601,0.00024368,0.0011056,0.00064142,3.8968e-05,-3.3017e-06
0.032719,0.93591,0.32381,-0.00013566,0.00011753,0.0077623,0.00017344,0.00098812,0.00054343,3.4671e-05,-2.8573e-06
0.032719,0.94693,0.28733,-8.4159e-05,0.00013037,0.0071547,0.00011545,0.00085804,0.00042915,2.9893e-05,-2.703e-06
0.032719,0.95694,0.24702,-4.9942e-05,0.00011878,0.0061073,7.0836e-05,0.00071967,0.00030814,2.3759e-05,-2.4997e-06
0.032719,0.96593,0.20441,-2.8176e-05,8.9703e-05,0.0047201,3.9196e-05,0.00057704,0.00019557,1.6989e-05,-1.9981e-06
0.032719,0.97388,0.16172,-1.5014e-05,5.5718e-05,0.0032324,1.8937e-05,0.0004344,0.0001064,1.1036e-05,-1.3258e-06
0.032719,0.98079,0.12138,-7.3707e-06,2.6761e-05,0.0019254,7.6251e-06,0.00029852,4.7947e-05,6.4729e-06,-7.2623e-07
0.032719,0.98664,0.085382,-3.2041e-06,7.2963e-06,0.00097855,2.3869e-06,0.00017986,1.7152e-05,3.2419e-06,-3.2163e-07
0.032719,0.99144,0.055061,-1.175e-06,-2.3951e-06,0.00041038,5.1976e-07,8.9507e-05,4.5754e-06,1.3105e-06,-1.0682e-07
0.032719,0.99518,0.031116,-3.375e-07,-4.7209e-06,0.00013124,6.4528e-08,3.3228e-05,8.0618e-07,3.9865e-07,-2.286e-08
0.032719,0.99786,0.013869,-6.1566e-08,-3.2055e-06,2.6103e-05,2.9578e-09,7.3958e-06,6.9535e-08,7.5538e-08,-2.2778e-09
0.032719,0.99946,0.0034732,-3.6971e-09,-9.6743e-07,1.6402e-06,2.4696e-11,4.9879e-07,1.0742e-09,4.5746e-09,-3.954e-11
0.032719,1,0,-7.0149e-17,6.3702e-10,1.2397e-11,8.0156e-31,8.5104e-12,5.156e-23,-2.6986e-14,-5.2242e-24
0.065403,-6.1232e-17,0.63762,0.00026025,0.0001087,0.00076034,0.00047513,0.00047173,-8.7504e-06,5.6327e-05,-9.0229e-07
0.065403,0.032719,0.63747,0.00024697,6.8081e-05,0.00076232,0.000477,0.00047302,2.3399e-05,5.7215e-05,-2.3911e-06
0.065403,0.065403,0.63682,0.00022209,2.6385e-05,0.00077784,0.0004814,0.00047867,5.632e-05,5.7996e-05,-3.9512e-06
0.065403,0.098017,0.63566,0.0001855,-9.0327e-06,0.00080582,0.00048818,0.00048918,8.9922e-05,5.8159e-05,-5.5222e-06
0.065403,0.13053,0.63399,0.00013476,-3.3454e-05,0.00084581,0.00049719,0.00050479,0.00012405,5.7679e-05,-6.6425e-06
0.065403,0.1629,0.63181,6.1708e-05,-3.9538e-05,0.00089757,0.00050824,0.000525,0.00015869,5.6721e-05,-7.4087e-06
0.065403,0.19509,0.62912,-3.8705e-05,-2.9978e-05,0.00096212,0.00052125,0.00054997,0.00019417,5.5365e-05,-8.5182e-06
0.065403,0.22708,0.62597,-0.0001666,-1.0734e-05,0.0010362,0.0005362,0.00057943,0.00023045,5.3934e-05,-1.0422e-05
0.065403,0.25882,0.62237,-0.00031822,1.9215e-05,0.0011191,0.00055271,0.00061246,0.00026724,5.2574e-05,-1.2973e-05
0.065403,0.29028,0.61835,-0.00048964,6.1908e-05,0.001212,0.00057052,0.00064845,0.00030421,5.167e-05,-1.5628e-05
0.065403,0.32144,0.61393,-0.00067147,0.00012377,0.0013155,0.00058977,0.00068797,0.00034174,5.094e-05,-1.8021e-05
0.065403,0.35225,0.60916,-0.00085454,0.00019031,0.0014263,0.00061049,0.00073188,0.00037975,4.9789e-05,-1.9583e-05
0.065403,0.38268,0.60407,-0.0010376,0.0002353,0.0015405,0.00063256,0.00077889,0.00041762,4.7437e-05,-2.0305e-05
0.065403,0.41271,0.59868,-0.0012254,0.00026133,0.0016577,0.00065561,0.00082662,0.0004553,4.3762e-05,-2.0158e-05
0.065403,0.44229,0.593,-0.0014229,0.00028597,0.0017777,0.00067953,0.00087646,0.0004931,3.9761e-05,-1.9232e-05
0.065403,0.4714,0.58707,-0.0016279,0.0003204,0.0019019,0.00070431,0.00092982,0.00053081,3.5571e-05,-1.8014e-05
0.065403,0.5,0.58095,-0.0018346,0.00035292,0.0020337,0.00072974,0.00098584,0.00056821,3.1069e-05,-1.6823e-05
0.065403,0.52807,0.57466,-0.0020344,0.00036657,0.0021726,0.00075581,0.0010423,0.00060505,2.7569e-05,-1.5306e-05
0.065403,0.55557,0.56821,-0.0022115,0.00035226,0.0023178,0.00078237,0.0010987,0.00064123,2.4797e-05,-1.3839e-05
0.065403,0.58248,0.5616,-0.00235,0.00030712,0.0024693,0.00080839,0.0011525,0.00067641,2.2307e-05,-1.2962e-05
0.065403,0.60876,0.55484,-0.0024425,0.00024134,0.0026296,0.00083225,0.0012027,0.00071019,2.0195e-05,-1.2137e-05
0.065403,0.63439,0.54791,-0.00249,0.00015271,0.0028021,0.00085284,0.0012496,0.00074159,1.8155e-05,-1.1517e-05
0.065403,0.65935,0.54077,-0.0024924,4.0524e-05,0.0029909,0.00086914,0.0012932,0.00076972,1.6208e-05,-1.1122e-05
0.065403,0.68359,0.53342,-0.0024484,-8.0927e-05,0.0032018,0.00088006,0.0013347,0.0007946,1.5615e-05,-1.082e-05
0.065403,0.70711,0.52582,-0.0023639,-0.00019536,0.0034396,0.00088432,0.0013727,0.00081665,1.6366e-05,-1.0917e-05
0.065403,0.72986,0.51795,-0.0022529,-0.00029549,0.0037041,0.000881,0.0014031,0.00083597,1.8953e-05,-1.1549e-05
0.065403,0.75184,0.50969,-0.0021264,-0.00037269,0.0039998,0.00086938,0.0014249,0.00085302,2.3482e-05,-1.2295e-05
0.065403,0.77301,0.50091,-0.0019832,-0.00042599,0.0043324,0.00084835,0.0014398,0.00086832,2.779e-05,-1.2361e-05
0.065403,0.79335,0.49148,-0.0018172,-0.00046925,0.0047081,0.00081636,0.0014489,0.00088059,3.1706e-05,-1.1683e-05
0.065403,0.81285,0.48122,-0.0016287,-0.00050753,0.00513,0.00077264,0.001452,0.00088719,3.6106e-05,-1.0582e-05
0.065403,0.83147,0.46985,-0.0014254,-0.00053107,0.0055946,0.00071728,0.0014468,0.00088619,4.1958e-05,-9.4731e-06
0.065403,0.8492,0.45701,-0.0012184,-0.00052795,0.006098,0.00065069,0.0014288,0.00087683,4.9547e-05,-8.3143e-06
0.065403,0.86603,0.44229,-0.0010172,-0.00050092,0.0066254,0.0005745,0.001396,0.00085851,5.6484e-05,-7.4296e-06
0.065403,0.88192,0.42522,-0.00082944,-0.00045374,0.0071424,0.00049153,0.0013479,0.00082905,5.9304e-05,-6.9193e-06
0.065403,0.89687,0.40525,-0.00066127,-0.00037944,0.0076001,0.0004055,0.0012831,0.00078531,5.7907e-05,-6.5093e-06
0.065403,0.91086,0.38177,-0.00051428,-0.00028291,0.0079308,0.00032081,0.0011999,0.00072439,5.3699e-05,-6.1534e-06
0.065403,0.92388,0.35421,-0.00038751,-0.00018475,0.0080423,0.00024183,0.0010984,0.00064403,4.8074e-05,-5.931e-06
0.065403,0.93591,0.3222,-0.00027994,-0.00010571,0.0078279,0.00017231,0.00098064,0.00054389,4.2263e-05,-5.6073e-06
0.065403,0.94693,0.28574,-0.00019139,-5.3324e-05,0.0071966,0.00011481,0.00085002,0.000428,3.6353e-05,-4.9159e-06
0.065403,0.95694,0.24552,-0.00012192,-2.7494e-05,0.006125,7.0428e-05,0.00071108,0.00030643,2.9621e-05,-3.8592e-06
0.065403,0.96593,0.20309,-7.1204e-05,-2.0517e-05,0.0047203,3.8884e-05,0.00056868,0.00019413,2.2263e-05,-2.6545e-06
0.065403,0.97388,0.16064,-3.7447e-05,-2.1869e-05,0.0032253,1.871e-05,0.00042737,0.00010552,1.5271e-05,-1.5615e-06
0.065403,0.98079,0.12055,-1.7398e-05,-2.3449e-05,0.0019186,7.496e-06,0.00029347,4.7549e-05,9.4448e-06,-7.5909e-07
0.065403,0.98664,0.084795,-6.9815e-06,-2.2046e-05,0.00097468,2.3353e-06,0.0001768,1.7038e-05,5.0769e-06,-2.9027e-07
0.065403,0.99144,0.054683,-2.3301e-06,-1.7651e-05,0.00040883,5.0653e-07,8.8011e-05,4.5575e-06,2.2336e-06,-8.1925e-08
0.065403,0.99518,0.030903,-5.9711e-07,-1.1668e-05,0.00013077,6.2719e-08,3.2687e-05,8.0483e-07,7.3133e-07,-1.5149e-08
0.065403,0.99786,0.013775,-9.7322e-08,-5.7716e-06,2.6009e-05,2.8703e-09,7.2782e-06,6.9498e-08,1.4601e-07,-1.3504e-09
0.065403,0.99946,0.0034495,-5.281e-09,-1.5307e-06,1.6342e-06,2.419e-11,4.9101e-07,1.0748e-09,9.1435e-09,-2.1588e-11
0.065403,1,0,-6.9542e-17,5.6321e-10,1.2279e-11,8.0423e-31,8.3989e-12,5.1546e-23,-5.8146e-14,-8.1123e-24
0.098017,-6.1232e-17,0.6364,0.00027533,0.00011374,0.00078831,0.0004867,0.00047761,-9.283e-06,8.7187e-05,-1.664e-06
0.098017,0.032719,0.63623,0.00026968,8.2693e-05,0.00078968,0.00048885,0.00047893,2.2609e-05,8.7436e-05,-4.7394e-06
0.098017,0.065403,0.63558,0.00025125,5.5677e-05,0.00080291,0.00049342,0.0004847,5.5258e-05,8.7385e-05,-7.6973e-06
0.098017,0.098017,0.63443,0.00021546,3.5514e-05,0.00082821,0.00050003,0.00049481,8.8848e-05,8.6786e-05,-1.0188e-05
0.098017,0.13053,0.63278,0.00015907,3.2642e-05,0.00086582,0.00050857,0.0005096,0.00012318,8.5614e-05,-1.1849e-05
0.098017,0.1629,0.63063,7.7417e-05,5.2509e-05,0.00091567,0.0005192,0.00052934,0.00015832,8.3869e-05,-1.3137e-05
0.098017,0.19509,0.628,-2.7925e-05,8.853e-05,0.00097835,0.00053181,0.00055418,0.00019429,8.1643e-05,-1.4842e-05
0.098017,0.22708,0.62492,-0.0001572,0.00013409,0.0010504,0.00054617,0.00058355,0.00023076,7.9237e-05,-1.7071e-05
0.098017,0.25882,0.62139,-0.00030883,0.00018733,0.0011314,0.00056199,0.00061615,0.00026752,7.6862e-05,-1.953e-05
0.098017,0.29028,0.61743,-0.0004804,0.00024958,0.0012231,0.00057905,0.00065164,0.00030485,7.458e-05,-2.2094e-05
0.098017,0.32144,0.61309,-0.00066509,0.00031886,0.0013248,0.00059716,0.00069001,0.00034294,7.1946e-05,-2.4539e-05
0.098017,0.35225,0.60839,-0.0008508,0.00038545,0.0014333,0.00061626,0.00073204,0.00038168,6.9113e-05,-2.6172e-05
0.098017,0.38268,0.60336,-0.0010334,0.0004333,0.0015454,0.00063648,0.00077721,0.00042028,6.5463e-05,-2.6539e-05
0.098017,0.41271,0.59803,-0.0012191,0.00047007,0.0016612,0.00065802,0.00082355,0.00045838,5.9966e-05,-2.5774e-05
0.098017,0.44229,0.59241,-0.0014147,0.00050993,0.0017803,0.00068108,0.00087266,0.00049611,5.3829e-05,-2.4487e-05
0.098017,0.4714,0.58654,-0.001621,0.00055554,0.0019033,0.00070574,0.0009259,0.00053349,4.7974e-05,-2.3246e-05
0.098017,0.5,0.58046,-0.0018287,0.00058764,0.0020332,0.0007314,0.00098162,0.00057005,4.1648e-05,-2.2168e-05
0.098017,0.52807,0.57423,-0.0020223,0.00058614,0.0021703,0.00075749,0.0010376,0.00060602,3.555e-05,-2.1075e-05
0.098017,0.55557,0.56783,-0.0021897,0.00053936,0.0023138,0.00078363,0.001094,0.00064154,3.0335e-05,-2.0005e-05
0.098017,0.58248,0.56125,-0.0023213,0.00044765,0.0024645,0.00080868,0.0011477,0.00067622,2.6269e-05,-1.8704e-05
0.098017,0.60876,0.55451,-0.0024151,0.00033271,0.0026232,0.00083139,0.0011978,0.00070918,2.3111e-05,-1.7294e-05
0.098017,0.63439,0.54758,-0.0024717,0.00019161,0.0027966,0.00085098,0.0012449,0.00074016,2.0997e-05,-1.6214e-05
0.098017,0.65935,0.54045,-0.0024887,2.2561e-05,0.0029891,0.00086664,0.0012887,0.00076878,2.0188e-05,-1.5437e-05
0.098017,0.68359,0.5331,-0.0024694,-0.00015352,0.0032037,0.00087705,0.0013305,0.00079459,2.0631e-05,-1.4772e-05
0.098017,0.70711,0.52549,-0.0024202,-0.00031165,0.003444,0.00088131,0.0013693,0.0008179,2.1808e-05,-1.452e-05
0.098017,0.72986,0.51757,-0.002348,-0.00044282,0.0037138,0.00087853,0.0014008,0.00083889,2.3412e-05,-1.518e-05
0.098017,0.75184,0.50925,-0.0022531,-0.00055367,0.0040174,0.00086732,0.0014222,0.00085784,2.5366e-05,-1.6418e-05
0.098017,0.77301,0.50038,-0.0021293,-0.00065555,0.0043607,0.00084617,0.0014354,0.00087425,2.7652e-05,-1.672e-05
0.098017,0.79335,0.49083,-0.0019747,-0.00075496,0.004751,0.00081367,0.0014438,0.0008866,3.2107e-05,-1.6005e-05
0.098017,0.81285,0.48042,-0.001795,-0.00084016,0.0051874,0.00076942,0.0014472,0.00089319,3.8768e-05,-1.5203e-05
0.098017,0.83147,0.46888,-0.0016018,-0.00089265,0.0056649,0.00071379,0.0014418,0.00089287,4.6301e-05,-1.3947e-05
0.098017,0.8492,0.45588,-0.0014076,-0.00090228,0.0061777,0.00064734,0.0014236,0.00088428,5.3968e-05,-1.2153e-05
0.098017,0.86603,0.44099,-0.0012212,-0.00087464,0.0067131,0.00057155,0.0013917,0.00086618,5.9376e-05,-1.0703e-05
0.098017,0.88192,0.42371,-0.0010473,-0.00081684,0.0072386,0.00048908,0.0013441,0.00083651,6.1395e-05,-9.6821e-06
0.098017,0.89687,0.40351,-0.00088377,-0.00073321,0.0077033,0.00040345,0.0012793,0.00079223,6.0353e-05,-8.9759e-06
0.098017,0.91086,0.37982,-0.00072506,-0.00063479,0.0080351,0.00031896,0.0011956,0.00073002,5.6886e-05,-8.5737e-06
0.098017,0.92388,0.35213,-0.00057046,-0.00053402,0.0081394,0.00024008,0.0010929,0.00064754,5.1947e-05,-8.1046e-06
0.098017,0.93591,0.32006,-0.00042615,-0.00044012,0.0079102,0.00017071,0.00097361,0.0005451,4.6762e-05,-7.0978e-06
0.098017,0.94693,0.28365,-0.00030006,-0.00035842,0.0072575,0.00011346,0.00084202,0.00042746,4.0925e-05,-5.636e-06
0.098017,0.95694,0.24359,-0.00019775,-0.00028868,0.0061618,6.9445e-05,0.00070312,0.000305,3.4083e-05,-4.0325e-06
0.098017,0.96593,0.20141,-0.00012145,-0.0002273,0.0047361,3.8287e-05,0.0005617,0.00019254,2.6695e-05,-2.5685e-06
0.098017,0.97388,0.15926,-6.9257e-05,-0.00017271,0.0032275,1.8417e-05,0.00042192,0.00010423,1.9464e-05,-1.4266e-06
0.098017,0.98079,0.11949,-3.6262e-05,-0.00012498,0.0019153,7.3826e-06,0.00028968,4.6754e-05,1.2788e-05,-6.7186e-07
0.098017,0.98664,0.084046,-1.6965e-05,-8.5003e-05,0.00097133,2.302e-06,0.00017451,1.6684e-05,7.1868e-06,-2.5978e-07
0.098017,0.99144,0.054199,-6.7501e-06,-5.3148e-05,0.00040703,4.9968e-07,8.6876e-05,4.451e-06,3.2453e-06,-7.7974e-08
