Y,Z,um,vm,wm,uu,vv,ww,uv,uw,vw
uBulk = 0.48196	 
0.25882,0.86603,0.43214,-0.0019148,-0.0044679,0.0073108,0.00047132,0.0012412,0.00084045,-8.022e-05,-1.321e-05
0.25882,0.88192,0.41236,-0.0017082,-0.0046885,0.0077847,0.00039378,0.0011837,0.00079568,-5.9956e-05,-1.2258e-05
0.25882,0.89687,0.38951,-0.0014814,-0.0047409,0.0081278,0.00031727,0.0011108,0.00073439,-3.7871e-05,-1.0687e-05
0.25882,0.91086,0.36317,-0.0012445,-0.0046382,0.0082638,0.00024498,0.001022,0.00065597,-1.5387e-05,-8.9968e-06
0.25882,0.92388,0.33306,-0.001009,-0.0044121,0.0081069,0.00018005,0.00091872,0.00056086,4.4664e-06,-7.5891e-06
0.25882,0.93591,0.29918,-0.00078665,-0.0040957,0.0075816,0.00012495,0.00080467,0.0004524,1.8223e-05,-6.3834e-06
0.25882,0.94693,0.26197,-0.00058797,-0.0037122,0.0066595,8.1004e-05,0.00068496,0.00033801,2.461e-05,-5.1278e-06
0.25882,0.95694,0.22243,-0.00041905,-0.0032746,0.0054005,4.8322e-05,0.00056403,0.0002288,2.4744e-05,-3.7872e-06
0.25882,0.96593,0.18215,-0.00028226,-0.0027951,0.0039719,2.594e-05,0.00044464,0.00013679,2.0952e-05,-2.5006e-06
0.25882,0.97388,0.14302,-0.00017721,-0.0022903,0.0026065,1.2135e-05,0.00032929,7.0255e-05,1.5496e-05,-1.4397e-06
0.25882,0.98079,0.10684,-0.00010163,-0.0017829,0.0015046,4.7238e-06,0.00022258,3.0074e-05,1.0041e-05,-6.9945e-07
0.25882,0.98664,0.074983,-5.1603e-05,-0.0012989,0.00075061,1.429e-06,0.00013195,1.0333e-05,5.5739e-06,-2.7541e-07
0.25882,0.99144,0.048317,-2.2053e-05,-0.00086385,0.00031229,3.0125e-07,6.4692e-05,2.6816e-06,2.5357e-06,-8.2211e-08
0.25882,0.99518,0.027302,-7.2099e-06,-0.00050034,9.9653e-05,3.6358e-08,2.3713e-05,4.6429e-07,8.6516e-07,-1.6217e-08
0.25882,0.99786,0.012171,-1.4584e-06,-0.00022698,1.9811e-05,1.6312e-09,5.2263e-06,3.9583e-08,1.8003e-07,-1.532e-09
0.25882,0.99946,0.003048,-9.2388e-08,-5.7432e-05,1.2447e-06,1.7601e-11,3.5085e-07,6.0718e-10,1.1627e-08,-2.5989e-11
0.25882,1,0,-3.3767e-19,9.6096e-09,2.4199e-11,8.6365e-31,1.5844e-11,8.9594e-23,-9.8558e-14,-2.72e-23
0.29028,-6.1232e-17,0.61975,0.00026581,-0.00043684,0.0012289,0.0006529,0.00057391,-4.4451e-06,0.0003037,-4.8596e-06
0.29028,0.032719,0.61957,0.00045057,-0.00044925,0.0012315,0.00065349,0.00057461,1.7548e-05,0.00030342,-9.5304e-06
0.29028,0.065403,0.61913,0.0006287,-0.00041348,0.0012346,0.00065347,0.00057782,3.9722e-05,0.00030136,-1.4381e-05
0.29028,0.098017,0.61844,0.0007992,-0.00033099,0.0012403,0.00065311,0.00058337,6.2064e-05,0.00029722,-1.919e-05
0.29028,0.13053,0.61747,0.00096212,-0.00018969,0.001248,0.00065282,0.00059263,8.4869e-05,0.00029133,-2.4102e-05
0.29028,0.1629,0.61621,0.0011131,1.6568e-05,0.0012571,0.00065338,0.0006054,0.00010889,0.0002839,-2.9414e-05
0.29028,0.19509,0.61464,0.0012478,0.00028122,0.0012685,0.00065522,0.00061995,0.00013473,0.00027425,-3.45e-05
0.29028,0.22708,0.61277,0.0013641,0.00058916,0.0012829,0.00065867,0.00063668,0.00016269,0.00026214,-3.8853e-05
0.29028,0.25882,0.61058,0.0014539,0.0009197,0.0013029,0.00066376,0.00065787,0.00019323,0.00024736,-4.2604e-05
0.29028,0.29028,0.60807,0.0015032,0.0012467,0.0013322,0.00066975,0.00068256,0.00022641,0.00022984,-4.5797e-05
0.29028,0.32144,0.60521,0.0015,0.0015505,0.0013727,0.00067647,0.00070917,0.00026204,0.00021025,-4.8369e-05
0.29028,0.35225,0.60196,0.0014412,0.0018181,0.001426,0.00068454,0.00073837,0.00030012,0.00018947,-4.998e-05
0.29028,0.38268,0.59833,0.0013274,0.0020515,0.0014943,0.00069429,0.00076985,0.00034036,0.00016738,-5.0333e-05
0.29028,0.41271,0.59434,0.0011638,0.002245,0.0015774,0.0007056,0.00080338,0.00038192,0.00014373,-4.9416e-05
0.29028,0.44229,0.58997,0.00096138,0.0023872,0.0016746,0.00071817,0.00084151,0.00042414,0.00011919,-4.7175e-05
0.29028,0.4714,0.58521,0.00073042,0.0024721,0.0017849,0.00073163,0.00088403,0.00046626,9.607e-05,-4.3933e-05
0.29028,0.5,0.58005,0.00047412,0.0025091,0.0019078,0.00074606,0.00092739,0.00050794,7.427e-05,-4.0683e-05
0.29028,0.52807,0.57449,0.00019608,0.0025016,0.0020455,0.0007613,0.00097007,0.00054932,5.1957e-05,-3.7939e-05
0.29028,0.55557,0.56859,-9.4239e-05,0.0024186,0.0022004,0.00077667,0.0010129,0.00058998,2.7931e-05,-3.5046e-05
0.29028,0.58248,0.56241,-0.00039769,0.0022231,0.0023719,0.00079185,0.0010587,0.00062935,4.4634e-06,-3.1708e-05
0.29028,0.60876,0.55596,-0.00071652,0.0019219,0.0025601,0.00080638,0.0011073,0.00066747,-1.5054e-05,-2.7461e-05
0.29028,0.63439,0.54924,-0.0010416,0.0015483,0.0027644,0.00081891,0.0011546,0.00070392,-3.0232e-05,-2.2339e-05
0.29028,0.65935,0.54225,-0.0013554,0.0011313,0.0029896,0.00082777,0.0011962,0.00073819,-4.3162e-05,-1.7206e-05
0.29028,0.68359,0.53493,-0.0016407,0.00067633,0.0032433,0.00083132,0.0012317,0.00076995,-5.6185e-05,-1.2456e-05
0.29028,0.70711,0.52721,-0.0018893,0.00017625,0.0035323,0.00082812,0.0012609,0.00079937,-7.0607e-05,-8.1579e-06
0.29028,0.72986,0.51904,-0.002097,-0.00038322,0.0038602,0.00081694,0.0012833,0.00082638,-8.5958e-05,-5.3823e-06
0.29028,0.75184,0.51028,-0.0022585,-0.001012,0.0042299,0.00079663,0.0013002,0.00084973,-0.00010097,-4.3787e-06
0.29028,0.77301,0.50078,-0.0023657,-0.0016929,0.0046473,0.00076575,0.0013114,0.00086815,-0.0001143,-4.8325e-06
0.29028,0.79335,0.49033,-0.0024126,-0.0023971,0.0051133,0.00072343,0.001314,0.00088005,-0.00012319,-6.6236e-06
0.29028,0.81285,0.47869,-0.0024012,-0.0031013,0.0056231,0.00067006,0.0013056,0.00088399,-0.0001257,-8.9428e-06
0.29028,0.83147,0.46553,-0.0023356,-0.0037735,0.0061671,0.00060714,0.0012869,0.00087906,-0.00012123,-1.0672e-05
0.29028,0.8492,0.4505,-0.0022175,-0.0043679,0.0067244,0.00053685,0.0012576,0.00086331,-0.00011022,-1.1512e-05
0.29028,0.86603,0.43318,-0.002051,-0.0048356,0.0072589,0.0004618,0.0012156,0.00083389,-9.3418e-05,-1.1495e-05
0.29028,0.88192,0.41317,-0.0018461,-0.0051375,0.0077213,0.00038503,0.0011595,0.00078876,-7.3767e-05,-1.08e-05
0.29028,0.89687,0.39001,-0.001614,-0.00526,0.0080482,0.00030977,0.0010882,0.00072652,-5.3215e-05,-9.5138e-06
0.29028,0.91086,0.36332,-0.0013656,-0.0052115,0.0081639,0.00023911,0.0010018,0.00064682,-3.2604e-05,-8.0329e-06
0.29028,0.92388,0.33284,-0.0011134,-0.0050167,0.0079861,0.00017581,0.00090114,0.00055115,-1.3678e-05,-6.8138e-06
0.29028,0.93591,0.29861,-0.00087135,-0.0047028,0.0074438,0.00012203,0.00078919,0.00044326,6.9384e-07,-5.902e-06
0.29028,0.94693,0.26114,-0.00065175,-0.004294,0.0065138,7.9082e-05,0.00067114,0.00033028,8.8828e-06,-5.0164e-06
0.29028,0.95694,0.22148,-0.00046353,-0.003809,0.0052616,4.7122e-05,0.00055202,0.00022292,1.1522e-05,-4.0045e-06
0.29028,0.96593,0.18121,-0.00031101,-0.0032667,0.0038562,2.5262e-05,0.00043473,0.00013291,1.0329e-05,-2.9056e-06
0.29028,0.97388,0.1422,-0.0001944,-0.0026889,0.0025243,1.1806e-05,0.0003216,6.8139e-05,7.2244e-06,-1.8472e-06
0.29028,0.98079,0.10619,-0.00011098,-0.0021029,0.0014554,4.5943e-06,0.00021716,2.9163e-05,4.0749e-06,-9.8268e-07
0.29028,0.98664,0.074519,-5.612e-05,-0.0015386,0.00072601,1.39e-06,0.00012862,1.0034e-05,1.9049e-06,-4.1462e-07
0.29028,0.99144,0.048016,-2.3881e-05,-0.001027,0.00030214,2.9302e-07,6.3019e-05,2.6102e-06,7.4246e-07,-1.2887e-07
0.29028,0.99518,0.027132,-7.7796e-06,-0.00059655,9.6437e-05,3.5361e-08,2.3088e-05,4.5315e-07,2.258e-07,-2.5861e-08
0.29028,0.99786,0.012095,-1.5679e-06,-0.00027118,1.9174e-05,1.586e-09,5.0868e-06,3.8723e-08,4.3607e-08,-2.4548e-09
0.29028,0.99946,0.0030291,-9.9141e-08,-6.8701e-05,1.2048e-06,1.739e-11,3.4143e-07,5.9517e-10,2.7229e-09,-4.0337e-11
0.29028,1,0,1.2437e-17,1.1445e-08,2.3219e-11,8.7763e-31,1.5366e-11,9.3813e-23,-1.1254e-13,-3.0367e-23
0.32144,-6.1232e-17,0.6154,0.00028336,-0.0006242,0.0013362,0.00069246,0.0005913,-6.546e-06,0.00034298,-4.655e-06
0.32144,0.032719,0.61526,0.00048702,-0.00063211,0.001339,0.00069266,0.00059227,1.3184e-05,0.0003426,-9.6182e-06
0.32144,0.065403,0.6149,0.00068662,-0.00059079,0.0013397,0.00069182,0.00059521,3.3229e-05,0.00034053,-1.4696e-05
0.32144,0.098017,0.61432,0.00088241,-0.00050264,0.0013405,0.00069016,0.00060014,5.3743e-05,0.00033653,-1.9667e-05
0.32144,0.13053,0.6135,0.0010703,-0.00035289,0.0013418,0.00068834,0.00060886,7.4836e-05,0.0003307,-2.4905e-05
0.32144,0.1629,0.61243,0.0012461,-0.00013411,0.0013433,0.00068687,0.00062034,9.7086e-05,0.00032307,-3.0282e-05
0.32144,0.19509,0.61109,0.0014079,0.00014452,0.0013453,0.00068613,0.00063278,0.00012094,0.00031304,-3.5421e-05
0.32144,0.22708,0.60947,0.0015533,0.00047094,0.0013494,0.00068684,0.00064712,0.00014689,0.0003,-4.0396e-05
0.32144,0.25882,0.60757,0.0016745,0.00083231,0.0013581,0.0006894,0.00066553,0.00017573,0.00028369,-4.4753e-05
0.32144,0.29028,0.60537,0.001757,0.0012063,0.0013738,0.00069313,0.00068758,0.00020738,0.00026447,-4.8085e-05
0.32144,0.32144,0.60284,0.0017867,0.0015664,0.0013995,0.0006975,0.00071151,0.00024156,0.0002429,-5.088e-05
0.32144,0.35225,0.59994,0.0017582,0.0018922,0.0014392,0.00070263,0.00073732,0.00027819,0.00021984,-5.2874e-05
0.32144,0.38268,0.59666,0.0016749,0.0021812,0.0014951,0.0007089,0.00076495,0.00031709,0.0001956,-5.3604e-05
0.32144,0.41271,0.593,0.0015432,0.0024237,0.0015667,0.00071624,0.00079442,0.00035719,0.00017006,-5.3024e-05
0.32144,0.44229,0.58896,0.0013701,0.0026048,0.0016523,0.0007248,0.00082822,0.00039774,0.00014368,-5.1117e-05
0.32144,0.4714,0.58451,0.0011632,0.0027239,0.0017513,0.00073473,0.00086697,0.00043841,0.00011842,-4.7932e-05
0.32144,0.5,0.57964,0.00092366,0.0027963,0.001866,0.00074599,0.00090747,0.0004796,9.4086e-05,-4.4464e-05
0.32144,0.52807,0.57435,0.00066116,0.0028119,0.0019979,0.00075819,0.00094689,0.00052117,6.9517e-05,-4.1044e-05
0.32144,0.55557,0.56871,0.00038764,0.0027481,0.0021473,0.00077097,0.00098659,0.00056221,4.3946e-05,-3.7435e-05
0.32144,0.58248,0.56276,9.7528e-05,0.0025837,0.002314,0.00078383,0.0010294,0.00060176,1.8649e-05,-3.3577e-05
0.32144,0.60876,0.55651,-0.00021693,0.0023138,0.0024971,0.00079626,0.0010749,0.00063977,-3.2396e-06,-2.8948e-05
0.32144,0.63439,0.54996,-0.00055234,0.0019591,0.0026993,0.00080735,0.0011198,0.00067649,-2.0994e-05,-2.322e-05
0.32144,0.65935,0.54311,-0.00089421,0.0015381,0.002925,0.00081554,0.0011602,0.0007122,-3.6814e-05,-1.7087e-05
0.32144,0.68359,0.53594,-0.0012246,0.0010599,0.00318,0.00081868,0.0011947,0.00074623,-5.266e-05,-1.1362e-05
0.32144,0.70711,0.52837,-0.001532,0.00052769,0.0034692,0.00081526,0.0012238,0.0007778,-7.0261e-05,-6.771e-06
0.32144,0.72986,0.52033,-0.0018091,-7.3779e-05,0.0037973,0.00080407,0.0012475,0.00080692,-8.9379e-05,-4.0934e-06
0.32144,0.75184,0.51171,-0.0020466,-0.00075943,0.00417,0.00078356,0.0012656,0.00083315,-0.00010799,-3.2168e-06
0.32144,0.77301,0.50232,-0.0022322,-0.0015181,0.004594,0.00075247,0.0012781,0.00085452,-0.00012318,-3.2894e-06
0.32144,0.79335,0.49198,-0.0023539,-0.0023163,0.0050657,0.00071009,0.0012817,0.00086871,-0.00013272,-3.6248e-06
0.32144,0.81285,0.4804,-0.0024035,-0.0031238,0.0055764,0.00065673,0.0012743,0.00087437,-0.00013735,-4.5044e-06
0.32144,0.83147,0.46723,-0.0023795,-0.0039044,0.0061167,0.00059392,0.0012563,0.00087056,-0.00013642,-5.9368e-06
0.32144,0.8492,0.45209,-0.0022888,-0.004608,0.0066686,0.00052395,0.0012279,0.00085579,-0.00012782,-7.0995e-06
0.32144,0.86603,0.43458,-0.002141,-0.00518,0.0071977,0.00044956,0.0011874,0.00082733,-0.00011198,-7.5769e-06
0.32144,0.88192,0.41427,-0.0019459,-0.0055776,0.0076532,0.0003738,0.0011328,0.00078246,-9.2657e-05,-7.3823e-06
0.32144,0.89687,0.39076,-0.0017156,-0.0057832,0.007969,0.00029991,0.0010632,0.00071922,-7.283e-05,-6.763e-06
0.32144,0.91086,0.36366,-0.0014642,-0.0058012,0.008068,0.00023104,0.00097925,0.00063774,-5.3817e-05,-6.1283e-06
0.32144,0.92388,0.33276,-0.0012055,-0.0056497,0.0078693,0.00016978,0.00088146,0.0005405,-3.642e-05,-5.5967e-06
0.32144,0.93591,0.29816,-0.00095313,-0.0053508,0.007308,0.00011799,0.00077211,0.00043209,-2.1799e-05,-5.0085e-06
0.32144,0.94693,0.26041,-0.0007199,-0.0049259,0.0063688,7.6685e-05,0.00065639,0.00032003,-1.1076e-05,-4.3279e-06
0.32144,0.95694,0.22059,-0.00051608,-0.0043971,0.0051232,4.587e-05,0.00053934,0.00021491,-4.7559e-06,-3.555e-06
0.32144,0.96593,0.1803,-0.00034802,-0.0037892,0.0037405,2.4668e-05,0.00042386,0.00012774,-2.1202e-06,-2.6586e-06
0.32144,0.97388,0.14139,-0.00021797,-0.0031309,0.0024414,1.1539e-05,0.00031268,6.5469e-05,-1.5368e-06,-1.7219e-06
0.32144,0.98079,0.10554,-0.00012443,-0.0024559,0.0014052,4.4831e-06,0.00021054,2.808e-05,-1.4027e-06,-9.2956e-07
0.32144,0.98664,0.07405,-6.2865e-05,-0.0018013,0.00070045,1.3522e-06,0.00012441,9.6961e-06,-1.0557e-06,-4.0065e-07
0.32144,0.99144,0.047712,-2.673e-05,-0.0012047,0.00029145,2.842e-07,6.0862e-05,2.5319e-06,-5.7526e-07,-1.2801e-07
0.32144,0.99518,0.02696,-8.7044e-06,-0.00070074,9.303e-05,3.4209e-08,2.2279e-05,4.4104e-07,-2.1248e-07,-2.6327e-08
0.32144,0.99786,0.012019,-1.7543e-06,-0.00031885,1.8498e-05,1.5315e-09,4.9066e-06,3.7786e-08,-4.5224e-08,-2.5501e-09
0.32144,0.99946,0.00301,-1.1094e-07,-8.0817e-05,1.1624e-06,1.7055e-11,3.2927e-07,5.8151e-10,-2.899e-09,-4.1387e-11
0.32144,1,0,2.5739e-17,1.3353e-08,2.2167e-11,8.9217e-31,1.4823e-11,9.6603e-23,-7.9243e-14,-3.4158e-23
0.35225,-6.1232e-17,0.61069,0.00028351,-0.00082578,0.0014512,0.00073564,0.00061078,-7.3057e-06,0.00038295,-4.0097e-06
0.35225,0.032719,0.61057,0.00050256,-0.00082982,0.0014547,0.00073545,0.00061191,1.0426e-05,0.00038258,-9.2207e-06
0.35225,0.065403,0.61027,0.00072193,-0.00078873,0.0014539,0.00073375,0.0006146,2.8323e-05,0.0003805,-1.4433e-05
0.35225,0.098017,0.6098,0.00094189,-0.00069725,0.0014501,0.00073097,0.00061922,4.6476e-05,0.00037664,-1.979e-05
0.35225,0.13053,0.60914,0.0011554,-0.00053848,0.0014454,0.00072771,0.00062718,6.5244e-05,0.00037082,-2.5275e-05
0.35225,0.1629,0.60826,0.0013588,-0.00030833,0.0014404,0.0007242,0.00063693,8.5307e-05,0.00036313,-3.0443e-05
0.35225,0.19509,0.60715,0.0015477,-1.5588e-05,0.0014346,0.00072095,0.00064753,0.00010704,0.00035293,-3.5532e-05
0.35225,0.22708,0.60581,0.0017177,0.00032842,0.0014288,0.00071875,0.00065979,0.00013092,0.000339,-4.0993e-05
0.35225,0.25882,0.6042,0.0018639,0.00071675,0.0014268,0.0007182,0.00067494,0.0001574,0.00032146,-4.6133e-05
0.35225,0.29028,0.60231,0.0019771,0.0011321,0.0014298,0.00071914,0.00069367,0.00018672,0.00030074,-5.0076e-05
0.35225,0.32144,0.60011,0.0020444,0.0015465,0.0014412,0.0007209,0.00071452,0.00021893,0.00027748,-5.3074e-05
0.35225,0.35225,0.59757,0.0020577,0.0019288,0.0014663,0.00072313,0.00073679,0.00025372,0.00025244,-5.5016e-05
0.35225,0.38268,0.59465,0.0020186,0.0022696,0.0015074,0.00072607,0.00076062,0.00029069,0.0002264,-5.5788e-05
0.35225,0.41271,0.59136,0.0019313,0.0025607,0.0015642,0.00072977,0.00078613,0.00032916,0.00019935,-5.5554e-05
0.35225,0.44229,0.58767,0.0017987,0.0027873,0.0016356,0.00073425,0.00081568,0.00036826,0.00017146,-5.4217e-05
0.35225,0.4714,0.58356,0.0016191,0.0029518,0.0017213,0.00073976,0.00085035,0.00040749,0.00014401,-5.1573e-05
0.35225,0.5,0.57901,0.0013976,0.0030636,0.0018251,0.00074693,0.00088726,0.00044773,0.00011665,-4.8005e-05
0.35225,0.52807,0.57404,0.0011521,0.0031006,0.0019482,0.00075582,0.00092354,0.00048902,8.9529e-05,-4.4156e-05
0.35225,0.55557,0.56869,0.00089509,0.0030558,0.0020897,0.00076574,0.00096004,0.00053032,6.224e-05,-4.0093e-05
0.35225,0.58248,0.56301,0.00062039,0.0029248,0.0022497,0.00077599,0.00099951,0.0005706,3.5255e-05,-3.5758e-05
0.35225,0.60876,0.55701,0.00031514,0.002699,0.0024285,0.00078619,0.0010414,0.00060984,1.0859e-05,-3.1012e-05
0.35225,0.63439,0.55068,-2.2356e-05,0.0023813,0.0026275,0.00079559,0.0010829,0.00064853,-1.0134e-05,-2.5283e-05
0.35225,0.65935,0.54402,-0.00038165,0.0019801,0.0028517,0.00080241,0.0011213,0.00068639,-2.9288e-05,-1.8696e-05
0.35225,0.68359,0.53703,-0.00075078,0.0015052,0.0031062,0.00080462,0.0011551,0.00072238,-4.831e-05,-1.2346e-05
0.35225,0.70711,0.52965,-0.0011138,0.00095978,0.0033945,0.00080062,0.0011844,0.00075609,-6.9312e-05,-7.3382e-06
0.35225,0.72986,0.52179,-0.0014517,0.00032788,0.0037222,0.0007888,0.0012085,0.00078695,-9.2512e-05,-3.8645e-06
0.35225,0.75184,0.51333,-0.001751,-0.00040618,0.0040985,0.00076749,0.0012273,0.00081414,-0.00011467,-2.016e-06
0.35225,0.77301,0.50412,-0.0020017,-0.0012362,0.0045265,0.00073561,0.0012397,0.00083635,-0.00013219,-1.0759e-06
0.35225,0.79335,0.49392,-0.0021882,-0.002133,0.0050032,0.00069307,0.0012435,0.0008525,-0.00014411,-2.4611e-07
0.35225,0.81285,0.48244,-0.0022967,-0.0030596,0.0055188,0.00064052,0.0012379,0.00086085,-0.0001517,1.1019e-07
0.35225,0.83147,0.46931,-0.0023238,-0.0039664,0.0060613,0.00057891,0.0012221,0.00085902,-0.0001537,-1.802e-07
0.35225,0.8492,0.45411,-0.0022734,-0.0047942,0.0066128,0.00050997,0.0011954,0.00084487,-0.00014733,-8.8098e-07
0.35225,0.86603,0.43644,-0.0021544,-0.005486,0.0071394,0.00043652,0.0011567,0.00081663,-0.00013267,-1.5668e-06
0.35225,0.88192,0.41586,-0.0019791,-0.0059938,0.0075883,0.0003619,0.0011043,0.00077188,-0.00011313,-2.2101e-06
0.35225,0.89687,0.39199,-0.0017621,-0.0062931,0.0078942,0.00028945,0.0010374,0.00070883,-9.296e-05,-3.0618e-06
0.35225,0.91086,0.36446,-0.0015183,-0.0063848,0.0079799,0.00022223,0.00095611,0.00062733,-7.5032e-05,-3.9794e-06
0.35225,0.92388,0.33312,-0.0012625,-0.0062849,0.0077647,0.00016282,0.0008605,0.00052974,-5.9798e-05,-4.4613e-06
0.35225,0.93591,0.29811,-0.0010085,-0.0060113,0.007186,0.00011295,0.00075335,0.00042121,-4.6391e-05,-4.3174e-06
0.35225,0.94693,0.26003,-0.00076957,-0.0055822,0.0062359,7.3344e-05,0.00064005,0.00031003,-3.4655e-05,-3.6532e-06
0.35225,0.95694,0.22,-0.00055714,-0.0050193,0.0049935,4.3827e-05,0.00052545,0.00020684,-2.4972e-05,-2.7141e-06
0.35225,0.96593,0.17964,-0.00037928,-0.0043509,0.0036304,2.3542e-05,0.00041252,0.00012214,-1.7316e-05,-1.7765e-06
0.35225,0.97388,0.14077,-0.0002397,-0.0036121,0.0023613,1.1004e-05,0.000304,6.2186e-05,-1.1341e-05,-1.0253e-06
0.35225,0.98079,0.10504,-0.00013793,-0.0028441,0.0013558,4.2744e-06,0.00020448,2.6513e-05,-6.767e-06,-5.1222e-07
0.35225,0.98664,0.073684,-7.0112e-05,-0.0020921,0.00067488,1.2888e-06,0.00012069,9.1073e-06,-3.5172e-06,-2.1113e-07
0.35225,0.99144,0.047473,-2.9945e-05,-0.0014022,0.00028063,2.7063e-07,5.8963e-05,2.3677e-06,-1.5039e-06,-6.6125e-08
0.35225,0.99518,0.026825,-9.7785e-06,-0.00081698,8.956e-05,3.2536e-08,2.1557e-05,4.1093e-07,-4.8326e-07,-1.3583e-08
0.35225,0.99786,0.011959,-1.9747e-06,-0.00037214,1.7808e-05,1.4549e-09,4.7426e-06,3.5104e-08,-9.5289e-08,-1.3208e-09
0.35225,0.99946,0.002995,-1.2498e-07,-9.4387e-05,1.119e-06,1.6654e-11,3.1805e-07,5.395e-10,-5.8987e-09,-2.1338e-11
0.35225,1,0,4.1056e-17,1.5165e-08,2.1029e-11,9.0764e-31,1.4094e-11,9.9817e-23,-6.231e-14,-3.8948e-23
0.38268,-6.1232e-17,0.60561,0.00026426,-0.0010352,0.0015706,0.0007816,0.00063272,-5.9949e-06,0.00042306,-2.7346e-06
0.38268,0.032719,0.60552,0.00049391,-0.0010396,0.0015748,0.00078055,0.00063362,9.7561e-06,0.00042281,-8.0809e-06
0.38268,0.065403,0.60529,0.0007274,-0.0010018,0.0015735,0.00077775,0.00063624,2.5285e-05,0.00042111,-1.359e-05
0.38268,0.098017,0.60492,0.00096368,-0.00091013,0.0015672,0.00077382,0.00064045,4.0866e-05,0.00041751,-1.9476e-05
0.38268,0.13053,0.6044,0.0011996,-0.00074659,0.0015578,0.0007692,0.00064715,5.6992e-05,0.00041171,-2.5195e-05
0.38268,0.1629,0.6037,0.0014311,-0.00050861,0.001547,0.0007641,0.00065509,7.4206e-05,0.00040408,-3.038e-05
0.38268,0.19509,0.60283,0.001651,-0.0002005,0.0015348,0.00075911,0.00066415,9.314e-05,0.0003937,-3.5483e-05
0.38268,0.22708,0.60175,0.0018494,0.00016427,0.001521,0.00075472,0.00067475,0.00011418,0.00037914,-4.1018e-05
0.38268,0.25882,0.60044,0.0020201,0.00057851,0.0015087,0.00075125,0.0006869,0.00013775,0.00036078,-4.6672e-05
0.38268,0.29028,0.59886,0.0021597,0.0010274,0.0014994,0.00074903,0.0007018,0.00016435,0.00033882,-5.1454e-05
0.38268,0.32144,0.597,0.0022636,0.0014856,0.001497,0.00074767,0.00071873,0.00019409,0.00031405,-5.4744e-05
0.38268,0.35225,0.59482,0.0023223,0.0019186,0.0015068,0.00074669,0.00073714,0.00022669,0.00028731,-5.6624e-05
0.38268,0.38268,0.59229,0.0023312,0.0023098,0.0015313,0.00074632,0.0007573,0.00026164,0.00025961,-5.7406e-05
0.38268,0.41271,0.58937,0.0022933,0.0026483,0.0015714,0.00074639,0.00077905,0.00029847,0.00023115,-5.7319e-05
0.38268,0.44229,0.58605,0.0022061,0.0029282,0.0016269,0.00074676,0.00080452,0.00033619,0.00020218,-5.6267e-05
0.38268,0.4714,0.5823,0.0020624,0.0031504,0.0016993,0.00074795,0.00083477,0.00037458,0.00017262,-5.3927e-05
0.38268,0.5,0.57812,0.0018721,0.0033035,0.0017909,0.00075081,0.00086767,0.00041419,0.00014228,-5.0517e-05
0.38268,0.52807,0.5735,0.001655,0.0033638,0.001902,0.00075567,0.0009008,0.00045483,0.00011221,-4.663e-05
0.38268,0.55557,0.56849,0.0014173,0.0033428,0.002033,0.00076175,0.00093409,0.00049608,8.2627e-05,-4.239e-05
0.38268,0.58248,0.56311,0.0011518,0.0032509,0.0021848,0.00076855,0.00097005,0.00053735,5.354e-05,-3.8054e-05
0.38268,0.60876,0.5574,0.00085082,0.0030752,0.0023573,0.00077571,0.0010079,0.00057821,2.586e-05,-3.3303e-05
0.38268,0.63439,0.55133,0.00051365,0.0028055,0.0025512,0.00078234,0.0010453,0.00061888,9.5616e-07,-2.7558e-05
0.38268,0.65935,0.54491,0.00014373,0.0024459,0.002772,0.00078685,0.0010806,0.00065882,-2.0979e-05,-2.0777e-05
0.38268,0.68359,0.53814,-0.00025065,0.0019987,0.0030261,0.00078737,0.0011134,0.00069725,-4.3164e-05,-1.4213e-05
0.38268,0.70711,0.53098,-0.00064945,0.001453,0.0033144,0.00078238,0.0011424,0.00073324,-6.7423e-05,-8.761e-06
0.38268,0.72986,0.52335,-0.0010297,0.00079445,0.0036405,0.00077022,0.0011668,0.00076534,-9.3215e-05,-4.6332e-06
0.38268,0.75184,0.51511,-0.0013759,1.896e-05,0.004014,0.00074885,0.0011856,0.00079311,-0.00011805,-1.6595e-06
0.38268,0.77301,0.5061,-0.0016779,-0.00087144,0.0044391,0.00071701,0.0011974,0.00081629,-0.00013914,6.7275e-07
0.38268,0.79335,0.49609,-0.0019202,-0.0018614,0.0049142,0.00067467,0.0012014,0.00083367,-0.00015501,2.5852e-06
0.38268,0.81285,0.48477,-0.0020857,-0.0029073,0.0054295,0.00062244,0.0011967,0.00084341,-0.00016563,4.1803e-06
0.38268,0.83147,0.47175,-0.0021657,-0.0039472,0.005972,0.00056153,0.001183,0.00084265,-0.00016974,5.254e-06
0.38268,0.8492,0.45659,-0.002161,-0.0049112,0.0065241,0.00049394,0.0011593,0.00082938,-0.0001652,5.3332e-06
0.38268,0.86603,0.43883,-0.0020801,-0.0057328,0.0070489,0.00042234,0.0011238,0.00080179,-0.00015218,4.5413e-06
0.38268,0.88192,0.41806,-0.0019359,-0.0063587,0.0074934,0.00034977,0.0010749,0.00075779,-0.00013393,3.1353e-06
0.38268,0.89687,0.39385,-0.0017432,-0.0067612,0.0077941,0.00027925,0.0010115,0.00069601,-0.00011467,1.3217e-06
