Y,Z,um,vm,wm,uu,vv,ww,uv,uw,vw
-6.1232e-17,0.87009,0.44011,-0.0016201,-0.00017483,0.0053329,0.0007061,0.0015209,0.00083636,-7.5204e-06,4.2189e-06
-6.1232e-17,0.88192,0.42967,-0.0014416,-0.00021929,0.0057265,0.00064785,0.0015046,0.00082708,-1.0415e-05,3.1514e-06
-6.1232e-17,0.89322,0.41795,-0.0012701,-0.00025645,0.0061331,0.0005839,0.0014791,0.00081234,-1.2857e-05,2.3189e-06
-6.1232e-17,0.90399,0.40469,-0.0011056,-0.000283,0.006536,0.00051546,0.0014421,0.00079057,-1.3697e-05,1.7365e-06
-6.1232e-17,0.91421,0.38958,-0.00095005,-0.00029657,0.0069116,0.00044423,0.0013908,0.00076001,-1.281e-05,1.4102e-06
-6.1232e-17,0.92388,0.3723,-0.00080446,-0.00029516,0.0072274,0.00037241,0.0013237,0.00071888,-1.0881e-05,1.4395e-06
-6.1232e-17,0.93299,0.35253,-0.00066889,-0.00027926,0.0074394,0.00030247,0.0012412,0.00066561,-9.0076e-06,1.7701e-06
-6.1232e-17,0.94154,0.32994,-0.00054376,-0.00025223,0.0074913,0.00023685,0.0011446,0.00059902,-7.4792e-06,2.1122e-06
-6.1232e-17,0.94953,0.30434,-0.00042997,-0.00021878,0.0073204,0.00017785,0.0010362,0.00051902,-5.9854e-06,2.2544e-06
-6.1232e-17,0.95694,0.27571,-0.0003291,-0.00018295,0.0068718,0.00012725,0.00091912,0.00042772,-4.3946e-06,2.1645e-06
-6.1232e-17,0.96378,0.24436,-0.00024274,-0.00014687,0.0061224,8.6023e-05,0.00079635,0.00033043,-2.8923e-06,1.9023e-06
-6.1232e-17,0.97003,0.21103,-0.00017173,-0.00011172,0.0051078,5.4309e-05,0.00067066,0.00023535,-1.6992e-06,1.5195e-06
-6.1232e-17,0.9757,0.17685,-0.00011589,-7.9506e-05,0.003936,3.1491e-05,0.00054433,0.00015175,-9.3139e-07,1.0802e-06
-6.1232e-17,0.98079,0.1432,-7.4003e-05,-5.2325e-05,0.0027667,1.6389e-05,0.00042003,8.6846e-05,-5.4609e-07,6.673e-07
-6.1232e-17,0.98528,0.11145,-4.4177e-05,-3.1376e-05,0.0017546,7.4166e-06,0.00030222,4.3165e-05,-3.849e-07,3.4946e-07
-6.1232e-17,0.98918,0.082733,-2.4215e-05,-1.6608e-05,0.00099198,2.791e-06,0.00019752,1.8149e-05,-2.9314e-07,1.5159e-07
-6.1232e-17,0.99248,0.05782,-1.1839e-05,-7.2352e-06,0.00049018,8.1748e-07,0.0001131,6.2162e-06,-1.966e-07,5.3018e-08
-6.1232e-17,0.99518,0.037151,-4.9104e-06,-2.1259e-06,0.0002033,1.6745e-07,5.3693e-05,1.6261e-06,-1.0319e-07,1.4131e-08
-6.1232e-17,0.99729,0.020951,-1.5704e-06,-6.1348e-09,6.4818e-05,1.9729e-08,1.9149e-05,2.854e-07,-3.8736e-08,2.5263e-09
-6.1232e-17,0.9988,0.0093271,-3.1273e-07,3.9736e-07,1.2879e-05,8.6843e-10,4.1331e-06,2.4676e-08,-8.5784e-09,2.2124e-10
-6.1232e-17,0.9997,0.002334,-1.9648e-08,1.6139e-07,8.0842e-07,4.3612e-12,2.7286e-07,3.8203e-10,-5.7336e-10,3.4583e-12
-6.1232e-17,1,-3.6279e-17,-5.9099e-17,2.8745e-11,3.9411e-13,3.166e-31,2.6431e-13,6.0864e-24,-1.7859e-15,-3.8671e-25
0.024541,-6.1232e-17,0.62855,-0.00016606,-0.0001542,0.0006954,0.00045969,0.00045291,1.1612e-05,2.48e-05,-2.6701e-06
0.024541,0.024541,0.62828,-0.00019597,-0.00016993,0.00069983,0.00046049,0.00045501,3.4128e-05,2.5696e-05,-3.4483e-06
0.024541,0.049068,0.62772,-0.00022847,-0.00017964,0.00071121,0.00046289,0.0004593,5.6679e-05,2.6222e-05,-4.2124e-06
0.024541,0.073565,0.62689,-0.00026375,-0.00017445,0.00072887,0.00046673,0.0004658,7.9332e-05,2.663e-05,-5.0378e-06
0.024541,0.098017,0.62577,-0.00030413,-0.00014774,0.0007518,0.00047194,0.0004747,0.00010215,2.6847e-05,-5.9802e-06
0.024541,0.12241,0.62439,-0.00035388,-0.00010223,0.0007797,0.00047852,0.00048606,0.00012532,2.6564e-05,-6.9396e-06
0.024541,0.14673,0.62273,-0.00041606,-4.7141e-05,0.00081361,0.00048639,0.00049945,0.00014901,2.5458e-05,-7.8583e-06
0.024541,0.17096,0.6208,-0.00049094,1.2723e-05,0.00085467,0.00049542,0.00051505,0.00017346,2.3622e-05,-8.7119e-06
0.024541,0.19509,0.61862,-0.00057667,7.7203e-05,0.00090236,0.00050563,0.00053319,0.0001986,2.1429e-05,-9.4722e-06
0.024541,0.2191,0.61618,-0.0006724,0.00013649,0.00095531,0.00051705,0.00055381,0.00022431,1.931e-05,-1.0109e-05
0.024541,0.24298,0.61348,-0.00077937,0.00018327,0.0010126,0.00052966,0.00057664,0.00025053,1.7308e-05,-1.0496e-05
0.024541,0.26671,0.61054,-0.00090025,0.00021931,0.0010738,0.00054349,0.00060182,0.00027738,1.5189e-05,-1.0616e-05
0.024541,0.29028,0.60738,-0.0010348,0.0002439,0.0011389,0.00055853,0.00062992,0.00030475,1.3061e-05,-1.0702e-05
0.024541,0.31368,0.60399,-0.0011813,0.00025148,0.0012076,0.00057463,0.00066091,0.00033258,1.1277e-05,-1.0746e-05
0.024541,0.33689,0.6004,-0.001339,0.00024491,0.0012795,0.00059162,0.00069402,0.00036069,9.7544e-06,-1.0438e-05
0.024541,0.3599,0.59661,-0.0015072,0.00022818,0.0013534,0.00060938,0.00072838,0.00038878,7.9444e-06,-1.009e-05
0.024541,0.38268,0.59262,-0.0016849,0.00020186,0.001429,0.00062778,0.00076385,0.00041672,5.835e-06,-9.9877e-06
0.024541,0.40524,0.58846,-0.0018683,0.00017731,0.0015066,0.00064674,0.00080047,0.0004445,3.5906e-06,-9.9813e-06
0.024541,0.42756,0.58415,-0.0020529,0.00016235,0.0015862,0.00066613,0.00083773,0.00047198,7.7638e-07,-9.9949e-06
0.024541,0.44961,0.5797,-0.0022372,0.00014809,0.0016667,0.00068588,0.00087608,0.00049902,-2.3039e-06,-1.0136e-05
0.024541,0.4714,0.57514,-0.0024209,0.00013015,0.0017477,0.00070596,0.00091579,0.00052533,-5.103e-06,-1.0234e-05
0.024541,0.4929,0.57049,-0.0026024,0.00011462,0.0018292,0.00072628,0.00095646,0.00055074,-7.1467e-06,-9.9431e-06
0.024541,0.5141,0.56577,-0.002779,0.00010514,0.001911,0.00074652,0.00099751,0.00057518,-8.5467e-06,-9.4875e-06
0.024541,0.535,0.56097,-0.0029453,9.0149e-05,0.0019929,0.00076643,0.0010388,0.00059872,-9.9959e-06,-9.3087e-06
0.024541,0.55557,0.5561,-0.0030933,6.6609e-05,0.0020744,0.0007859,0.0010805,0.00062146,-1.1411e-05,-9.3335e-06
0.024541,0.57581,0.55118,-0.0032181,4.6592e-05,0.0021567,0.00080499,0.0011225,0.00064343,-1.2578e-05,-9.5083e-06
0.024541,0.5957,0.54621,-0.0033177,3.1626e-05,0.0022411,0.00082373,0.0011639,0.00066437,-1.3238e-05,-9.6587e-06
0.024541,0.61523,0.5412,-0.0033894,9.6623e-06,0.0023277,0.0008419,0.0012035,0.00068428,-1.3203e-05,-9.401e-06
0.024541,0.63439,0.53613,-0.0034331,-1.9631e-05,0.0024174,0.00085928,0.0012411,0.00070344,-1.2237e-05,-8.391e-06
0.024541,0.65317,0.531,-0.0034491,-4.9584e-05,0.0025119,0.00087561,0.0012779,0.00072176,-1.0639e-05,-6.6027e-06
0.024541,0.67156,0.52582,-0.0034372,-7.996e-05,0.0026124,0.00089041,0.0013144,0.00073898,-8.6328e-06,-4.1156e-06
0.024541,0.68954,0.52056,-0.0033993,-0.00010775,0.0027202,0.00090326,0.0013496,0.00075491,-7.188e-06,-1.1434e-06
0.024541,0.70711,0.51521,-0.0033376,-0.00013149,0.0028356,0.0009137,0.0013824,0.0007696,-7.1629e-06,1.6684e-06
0.024541,0.72425,0.50979,-0.0032528,-0.00015388,0.0029598,0.00092112,0.0014125,0.00078291,-7.8325e-06,3.6541e-06
0.024541,0.74095,0.50425,-0.0031448,-0.00017382,0.0030954,0.00092478,0.0014401,0.0007949,-7.79e-06,4.8979e-06
0.024541,0.75721,0.49858,-0.0030125,-0.00018641,0.0032448,0.00092404,0.0014646,0.00080568,-7.0931e-06,5.8491e-06
0.024541,0.77301,0.49273,-0.0028572,-0.00019639,0.0034112,0.00091833,0.0014852,0.00081526,-6.5949e-06,6.7465e-06
0.024541,0.78835,0.48665,-0.0026847,-0.00021926,0.0035973,0.00090725,0.0015021,0.00082363,-6.3418e-06,7.4662e-06
0.024541,0.80321,0.48026,-0.0025024,-0.00026307,0.0038067,0.00089036,0.001516,0.00083053,-6.2669e-06,7.7621e-06
0.024541,0.81758,0.47347,-0.0023166,-0.00031943,0.0040448,0.00086713,0.0015266,0.00083605,-6.2168e-06,7.7205e-06
0.024541,0.83147,0.46622,-0.0021303,-0.00037785,0.0043156,0.00083705,0.0015331,0.00083998,-6.3709e-06,7.4649e-06
0.024541,0.84485,0.45839,-0.001945,-0.00043431,0.0046208,0.00079969,0.0015348,0.00084151,-7.188e-06,6.811e-06
0.024541,0.85773,0.44987,-0.0017628,-0.00048647,0.0049595,0.00075486,0.0015315,0.00084004,-9.2161e-06,5.6139e-06
0.024541,0.87009,0.44047,-0.0015848,-0.00053608,0.0053298,0.00070289,0.0015224,0.00083519,-1.2649e-05,3.9721e-06
0.024541,0.88192,0.43002,-0.0014112,-0.00058468,0.0057244,0.00064454,0.001506,0.00082589,-1.643e-05,2.442e-06
0.024541,0.89322,0.41829,-0.0012425,-0.00062616,0.0061319,0.00058069,0.0014802,0.00081065,-1.9297e-05,1.3797e-06
0.024541,0.90399,0.40502,-0.0010803,-0.00065411,0.0065354,0.00051253,0.001443,0.0007879,-2.0239e-05,8.1058e-07
0.024541,0.91421,0.3899,-0.00092652,-0.00066441,0.0069108,0.00044171,0.0013917,0.00075625,-1.9139e-05,5.4137e-07
0.024541,0.92388,0.37262,-0.00078329,-0.00065744,0.007225,0.00037035,0.0013245,0.00071434,-1.709e-05,4.0484e-07
0.024541,0.93299,0.35283,-0.00065171,-0.00063476,0.0074337,0.00030086,0.0012419,0.00066069,-1.5124e-05,4.1993e-07
0.024541,0.94154,0.33023,-0.00053191,-0.00059892,0.0074815,0.00023577,0.0011455,0.00059406,-1.3536e-05,5.7807e-07
0.024541,0.94953,0.3046,-0.00042419,-0.00055269,0.0073071,0.00017731,0.0010378,0.00051436,-1.2033e-05,7.7065e-07
0.024541,0.95694,0.27593,-0.00032916,-0.00049765,0.0068563,0.00012712,0.0009214,0.00042373,-1.0373e-05,9.007e-07
0.024541,0.96378,0.24453,-0.00024751,-0.00043517,0.0061058,8.6135e-05,0.00079915,0.00032735,-8.5816e-06,9.1119e-07
0.024541,0.97003,0.21115,-0.00017944,-0.00036838,0.0050915,5.4482e-05,0.00067361,0.00023323,-6.8532e-06,7.9145e-07
0.024541,0.9757,0.17693,-0.00012454,-0.00030149,0.0039215,3.1632e-05,0.00054706,0.00015045,-5.3369e-06,5.9019e-07
0.024541,0.98079,0.14324,-8.1953e-05,-0.00023836,0.0027552,1.6477e-05,0.00042227,8.6123e-05,-3.9998e-06,3.8219e-07
0.024541,0.98528,0.11147,-5.0438e-05,-0.00018143,0.0017466,7.4628e-06,0.00030383,4.2806e-05,-2.7827e-06,2.176e-07
0.024541,0.98918,0.082748,-2.8447e-05,-0.00013208,0.00098732,2.8109e-06,0.00019853,1.7999e-05,-1.7269e-06,1.0671e-07
0.024541,0.99248,0.057829,-1.4247e-05,-9.0804e-05,0.00048794,8.2383e-07,0.00011364,6.1672e-06,-9.2218e-07,4.2631e-08
0.024541,0.99518,0.037157,-6.0187e-06,-5.7583e-05,0.00020241,1.688e-07,5.3923e-05,1.6141e-06,-4.0486e-07,1.284e-08
0.024541,0.99729,0.020954,-1.9501e-06,-3.2145e-05,6.4545e-05,1.989e-08,1.9225e-05,2.8334e-07,-1.3382e-07,2.5509e-09
0.024541,0.9988,0.0093285,-3.9176e-07,-1.4207e-05,1.2826e-05,8.7551e-10,4.1482e-06,2.4495e-08,-2.714e-08,2.4287e-10
0.024541,0.9997,0.0023344,-2.4731e-08,-3.5398e-06,8.0506e-07,4.384e-12,2.7381e-07,3.7914e-10,-1.7216e-09,3.9315e-12
0.024541,1,-3.709e-17,-5.8329e-17,5.2579e-11,3.9526e-13,3.166e-31,2.6422e-13,6.081e-24,-9.8605e-16,-4.2882e-25
0.049068,-6.1232e-17,0.62805,-0.00014801,-0.00012956,0.00070379,0.00046376,0.00045499,1.0863e-05,4.6432e-05,-2.9339e-06
0.049068,0.024541,0.62778,-0.00016918,-0.00014292,0.0007083,0.00046453,0.0004571,3.3028e-05,4.7309e-05,-4.5838e-06
0.049068,0.049068,0.62722,-0.00019385,-0.00014883,0.00071963,0.00046685,0.00046144,5.5216e-05,4.771e-05,-6.0467e-06
0.049068,0.073565,0.62639,-0.00022392,-0.00013895,0.00073694,0.0004706,0.00046807,7.7549e-05,4.7867e-05,-7.4676e-06
0.049068,0.098017,0.6253,-0.00026064,-0.00010484,0.00075943,0.00047571,0.00047698,0.00010018,4.7671e-05,-8.999e-06
0.049068,0.12241,0.62393,-0.00030575,-4.8755e-05,0.00078702,0.00048211,0.00048819,0.00012328,4.6779e-05,-1.0571e-05
0.049068,0.14673,0.6223,-0.00036152,1.9324e-05,0.00082054,0.00048972,0.00050143,0.00014699,4.4829e-05,-1.2114e-05
0.049068,0.17096,0.6204,-0.00042968,9.1932e-05,0.00086068,0.00049855,0.00051692,0.0001714,4.2016e-05,-1.3554e-05
0.049068,0.19509,0.61825,-0.00050919,0.0001671,0.00090688,0.00050862,0.00053491,0.0001965,3.8828e-05,-1.4778e-05
0.049068,0.2191,0.61585,-0.0005989,0.00023739,0.00095833,0.00051992,0.00055533,0.00022217,3.5731e-05,-1.5741e-05
0.049068,0.24298,0.61319,-0.00070091,0.00029833,0.0010144,0.00053239,0.0005779,0.00024842,3.2624e-05,-1.6403e-05
0.049068,0.26671,0.61029,-0.00081694,0.00034958,0.0010748,0.00054601,0.00060287,0.00027529,2.9312e-05,-1.6845e-05
0.049068,0.29028,0.60716,-0.00094558,0.00038751,0.001139,0.00056079,0.00063086,0.00030266,2.5987e-05,-1.7262e-05
0.049068,0.31368,0.60381,-0.0010862,0.00040881,0.0012068,0.00057657,0.00066142,0.00033036,2.2945e-05,-1.7503e-05
0.049068,0.33689,0.60026,-0.0012407,0.00041715,0.0012778,0.00059317,0.000694,0.00035831,2.0178e-05,-1.7251e-05
0.049068,0.3599,0.59651,-0.0014095,0.00041497,0.0013507,0.00061054,0.00072825,0.00038632,1.7253e-05,-1.6865e-05
0.049068,0.38268,0.59255,-0.0015907,0.00040112,0.0014252,0.00062855,0.0007637,0.00041417,1.4091e-05,-1.6673e-05
0.049068,0.40524,0.58841,-0.0017809,0.00038415,0.0015013,0.00064707,0.00080012,0.00044184,1.0657e-05,-1.6559e-05
0.049068,0.42756,0.58412,-0.0019738,0.00037069,0.0015797,0.00066605,0.000837,0.00046938,6.7501e-06,-1.6336e-05
0.049068,0.44961,0.5797,-0.0021638,0.00035668,0.0016595,0.00068536,0.00087499,0.00049638,2.8414e-06,-1.5936e-05
0.049068,0.4714,0.57517,-0.0023512,0.00033981,0.0017398,0.00070481,0.00091416,0.00052256,-6.095e-07,-1.5348e-05
0.049068,0.4929,0.57053,-0.0025375,0.00032448,0.0018209,0.00072443,0.00095426,0.00054784,-3.3219e-06,-1.4496e-05
0.049068,0.5141,0.56581,-0.0027191,0.00030872,0.0019031,0.00074426,0.00099506,0.00057235,-5.469e-06,-1.372e-05
0.049068,0.535,0.56102,-0.0028867,0.00027766,0.0019856,0.00076407,0.0010363,0.00059596,-7.594e-06,-1.3232e-05
0.049068,0.55557,0.55616,-0.0030353,0.00023197,0.0020673,0.00078364,0.0010782,0.0006186,-9.7463e-06,-1.2961e-05
0.049068,0.57581,0.55125,-0.0031627,0.00018564,0.00215,0.00080286,0.0011203,0.00064037,-1.1595e-05,-1.2732e-05
0.049068,0.5957,0.54629,-0.0032643,0.00013892,0.0022353,0.00082158,0.0011615,0.0006613,-1.2659e-05,-1.2265e-05
0.049068,0.61523,0.54129,-0.0033367,8.2019e-05,0.0023232,0.00083964,0.0012008,0.00068099,-1.2936e-05,-1.1537e-05
0.049068,0.63439,0.53624,-0.0033805,1.8691e-05,0.0024139,0.00085686,0.001238,0.00069946,-1.243e-05,-1.043e-05
0.049068,0.65317,0.53113,-0.0033976,-4.5948e-05,0.0025084,0.00087288,0.0012743,0.00071702,-1.1499e-05,-8.7682e-06
0.049068,0.67156,0.52595,-0.0033884,-0.00011273,0.0026093,0.00088736,0.00131,0.0007341,-9.9228e-06,-6.4756e-06
0.049068,0.68954,0.52069,-0.0033534,-0.00017639,0.0027182,0.00090002,0.0013448,0.00075055,-8.3908e-06,-3.7767e-06
0.049068,0.70711,0.51536,-0.003293,-0.00023629,0.0028356,0.00091059,0.0013778,0.00076591,-7.7119e-06,-1.1335e-06
0.049068,0.72425,0.50995,-0.0032085,-0.00029409,0.0029624,0.00091828,0.0014086,0.00077977,-7.6548e-06,1.0937e-06
0.049068,0.74095,0.50444,-0.0031022,-0.00035117,0.0031004,0.00092207,0.0014365,0.00079243,-7.4913e-06,2.9713e-06
0.049068,0.75721,0.49881,-0.0029734,-0.00040567,0.0032518,0.00092126,0.0014607,0.00080415,-7.0382e-06,4.8242e-06
0.049068,0.77301,0.49298,-0.0028218,-0.00045572,0.0034195,0.00091549,0.0014813,0.00081491,-6.9123e-06,6.4031e-06
0.049068,0.78835,0.48692,-0.0026522,-0.00050912,0.0036065,0.00090456,0.0014985,0.00082443,-6.9566e-06,7.406e-06
0.049068,0.80321,0.48054,-0.0024718,-0.00057259,0.003816,0.00088801,0.0015131,0.00083235,-7.1885e-06,8.0204e-06
0.049068,0.81758,0.47377,-0.0022871,-0.00064085,0.0040538,0.00086498,0.0015243,0.00083839,-7.7204e-06,8.3783e-06
0.049068,0.83147,0.46653,-0.0021027,-0.00070852,0.0043252,0.00083484,0.0015314,0.00084248,-8.4949e-06,8.2512e-06
0.049068,0.84485,0.45871,-0.0019198,-0.00077465,0.0046311,0.00079738,0.001534,0.00084417,-9.8728e-06,7.4707e-06
0.049068,0.85773,0.45018,-0.0017378,-0.0008363,0.0049705,0.00075258,0.0015316,0.00084257,-1.2631e-05,6.0033e-06
0.049068,0.87009,0.44078,-0.001557,-0.00089507,0.0053405,0.00070079,0.0015228,0.00083678,-1.6631e-05,4.0002e-06
0.049068,0.88192,0.43032,-0.0013797,-0.00095091,0.0057339,0.00064269,0.0015061,0.00082607,-2.0679e-05,1.9635e-06
0.049068,0.89322,0.41857,-0.0012083,-0.0009969,0.0061403,0.0005792,0.0014797,0.00080967,-2.3545e-05,4.4827e-07
0.049068,0.90399,0.40527,-0.0010445,-0.0010258,0.0065434,0.00051149,0.0014419,0.00078644,-2.4259e-05,-3.5711e-07
0.049068,0.91421,0.39012,-0.00089006,-0.001032,0.006918,0.00044119,0.0013906,0.00075494,-2.3168e-05,-6.4609e-07
0.049068,0.92388,0.37279,-0.00074721,-0.0010149,0.0072298,0.00037033,0.0013238,0.00071361,-2.1728e-05,-7.4968e-07
0.049068,0.93299,0.35297,-0.00061761,-0.00097896,0.0074363,0.00030119,0.0012416,0.00066075,-2.0654e-05,-8.6509e-07
0.049068,0.94154,0.33033,-0.00050181,-0.0009286,0.007484,0.00023617,0.0011453,0.0005949,-1.9792e-05,-9.7004e-07
0.049068,0.94953,0.30467,-0.00039966,-0.00086545,0.0073111,0.0001776,0.0010377,0.00051568,-1.8868e-05,-9.4752e-07
0.049068,0.95694,0.27597,-0.00031098,-0.00079042,0.0068613,0.00012726,0.0009214,0.00042509,-1.7683e-05,-7.5927e-07
0.049068,0.96378,0.24456,-0.00023537,-0.00070523,0.0061105,8.6175e-05,0.00079932,0.00032844,-1.6043e-05,-4.6025e-07
0.049068,0.97003,0.21116,-0.00017222,-0.00061305,0.0050952,5.4485e-05,0.00067401,0.00023397,-1.3819e-05,-1.6149e-07
0.049068,0.9757,0.17693,-0.00012081,-0.00051819,0.0039244,3.1629e-05,0.00054765,0.00015087,-1.1096e-05,4.5364e-08
0.049068,0.98079,0.14325,-8.031e-05,-0.00042473,0.0027575,1.6475e-05,0.00042293,8.6309e-05,-8.1855e-06,1.2734e-07
0.049068,0.98528,0.11148,-4.9828e-05,-0.00033592,0.0017482,7.4623e-06,0.00030446,4.2862e-05,-5.4662e-06,1.1538e-07
0.049068,0.98918,0.08275,-2.8262e-05,-0.00025401,0.00098816,2.8113e-06,0.00019904,1.7999e-05,-3.2466e-06,6.9455e-08
0.049068,0.99248,0.05783,-1.4216e-05,-0.00018081,0.00048822,8.242e-07,0.00011398,6.1558e-06,-1.6648e-06,3.0717e-08
0.049068,0.99518,0.037157,-6.0288e-06,-0.00011807,0.00020247,1.6894e-07,5.4109e-05,1.6074e-06,-7.0483e-07,9.8117e-09
