Y,Z,um,vm,wm,uu,vv,ww,uv,uw,vw
-6.1232e-17,0.83147,0.47115,-0.001755,-0.00024084,0.0048144,0.00079989,0.0015143,0.00086807,-4.9839e-05,7.8997e-06
-6.1232e-17,0.84485,0.46309,-0.001593,-0.00041411,0.0051557,0.00075714,0.0015109,0.00086873,-5.3462e-05,6.4723e-06
-6.1232e-17,0.85773,0.45424,-0.0014394,-0.00059437,0.005523,0.00070762,0.0015008,0.00086483,-5.5241e-05,5.4675e-06
-6.1232e-17,0.87009,0.44442,-0.001293,-0.00076773,0.0059129,0.0006517,0.0014835,0.00085573,-5.4715e-05,4.6298e-06
-6.1232e-17,0.88192,0.43342,-0.0011533,-0.0009235,0.0063192,0.00059021,0.0014586,0.00084088,-5.2917e-05,3.7371e-06
-6.1232e-17,0.89322,0.42099,-0.00102,-0.0010552,0.0067288,0.00052433,0.0014248,0.00081951,-5.1206e-05,2.9162e-06
-6.1232e-17,0.90399,0.40686,-0.00089276,-0.0011631,0.0071206,0.00045559,0.0013797,0.00079021,-4.9782e-05,2.3414e-06
-6.1232e-17,0.91421,0.39071,-0.00077076,-0.0012471,0.0074651,0.00038595,0.0013214,0.00075125,-4.7352e-05,2.0799e-06
-6.1232e-17,0.92388,0.37221,-0.00065405,-0.0013032,0.0077224,0.00031769,0.0012493,0.000701,-4.263e-05,2.1395e-06
-6.1232e-17,0.93299,0.35105,-0.00054372,-0.0013223,0.0078429,0.00025312,0.001164,0.00063831,-3.5712e-05,2.2907e-06
-6.1232e-17,0.94154,0.32698,-0.00044111,-0.0012999,0.0077695,0.0001944,0.0010666,0.00056291,-2.7804e-05,2.2742e-06
-6.1232e-17,0.94953,0.29991,-0.00034781,-0.0012379,0.0074461,0.00014316,0.00095946,0.00047619,-2.0542e-05,1.9786e-06
-6.1232e-17,0.95694,0.26999,-0.00026556,-0.001146,0.0068337,0.00010042,0.00084532,0.00038185,-1.4786e-05,1.4734e-06
-6.1232e-17,0.96378,0.23773,-0.00019553,-0.0010351,0.0059354,6.648e-05,0.00072687,0.00028621,-1.0493e-05,9.2553e-07
-6.1232e-17,0.97003,0.20401,-0.00013814,-0.00091455,0.0048184,4.1024e-05,0.0006064,0.00019738,-7.2624e-06,4.8247e-07
-6.1232e-17,0.9757,0.17003,-9.311e-05,-0.0007895,0.0036134,2.3195e-05,0.00048625,0.0001231,-4.8543e-06,1.9827e-07
-6.1232e-17,0.98079,0.13708,-5.9426e-05,-0.00066333,0.0024781,1.1744e-05,0.00036967,6.8193e-05,-3.1046e-06,5.7025e-08
-6.1232e-17,0.98528,0.10638,-3.5499e-05,-0.00053798,0.0015408,5.163e-06,0.00026149,3.2903e-05,-1.8537e-06,8.2495e-09
-6.1232e-17,0.98918,0.078829,-1.9479e-05,-0.00041648,0.00085936,1.8869e-06,0.00016787,1.3502e-05,-9.9621e-07,-8.5377e-11
-6.1232e-17,0.99248,0.055044,-9.5288e-06,-0.00030256,0.00042137,5.372e-07,9.4483e-05,4.5456e-06,-4.6782e-07,5.0803e-10
-6.1232e-17,0.99518,0.035354,-3.9507e-06,-0.00020104,0.00017413,1.072e-07,4.4164e-05,1.1772e-06,-1.8557e-07,6.548e-10
-6.1232e-17,0.99729,0.019936,-1.2624e-06,-0.0001164,5.5433e-05,1.2349e-08,1.5548e-05,2.0561e-07,-5.7387e-08,2.5603e-10
-6.1232e-17,0.9988,0.0088742,-2.5116e-07,-5.2834e-05,1.1004e-05,5.3603e-10,3.323e-06,1.7737e-08,-1.1239e-08,3.2762e-11
-6.1232e-17,0.9997,0.002221,-1.5756e-08,-1.3362e-05,6.9027e-07,6.8638e-12,2.1809e-07,2.7201e-10,-7.0223e-10,1.4175e-12
-6.1232e-17,1,1.3525e-19,-2.4673e-17,4.3195e-11,2.7425e-13,2.5324e-31,1.7856e-13,5.4688e-24,-3.2074e-15,-5.0473e-25
0.024541,-6.1232e-17,0.62966,2.8933e-05,-3.5089e-05,0.00073214,0.00046623,0.00047457,7.1971e-06,2.4258e-05,3.4761e-06
0.024541,0.024541,0.62948,5.5029e-05,-2.2499e-05,0.00073887,0.00046756,0.00047497,2.7708e-05,2.4072e-05,3.0157e-06
0.024541,0.049068,0.62904,7.7189e-05,-5.1981e-06,0.00075085,0.00047007,0.00047737,4.8565e-05,2.3803e-05,2.6857e-06
0.024541,0.073565,0.62833,9.0702e-05,1.8082e-05,0.00076796,0.00047397,0.00048198,7.0135e-05,2.3027e-05,2.5271e-06
0.024541,0.098017,0.62736,9.0342e-05,5.4461e-05,0.00078945,0.00047935,0.00048912,9.2695e-05,2.1622e-05,2.3169e-06
0.024541,0.12241,0.62612,7.3296e-05,0.00010275,0.00081528,0.00048617,0.00049888,0.00011627,1.9804e-05,1.7929e-06
0.024541,0.14673,0.62462,3.7426e-05,0.00015787,0.00084625,0.00049431,0.00051132,0.00014084,1.78e-05,9.9973e-07
0.024541,0.17096,0.62285,-1.7592e-05,0.00021621,0.00088354,0.00050372,0.00052656,0.00016634,1.5911e-05,1.0578e-07
0.024541,0.19509,0.62084,-9.0065e-05,0.00026935,0.00092827,0.00051412,0.00054448,0.00019284,1.4631e-05,-8.2974e-07
0.024541,0.2191,0.61858,-0.0001778,0.00030661,0.00098003,0.00052525,0.000565,0.00022012,1.4123e-05,-2.0195e-06
0.024541,0.24298,0.61609,-0.00028024,0.00032379,0.0010377,0.000537,0.00058806,0.00024781,1.3929e-05,-3.4644e-06
0.024541,0.26671,0.61337,-0.00039824,0.00032728,0.0011012,0.00054949,0.00061383,0.00027574,1.3491e-05,-4.9062e-06
0.024541,0.29028,0.61042,-0.00053139,0.00032945,0.00117,0.00056304,0.00064189,0.00030384,1.2469e-05,-6.0826e-06
0.024541,0.31368,0.60725,-0.00067814,0.00033498,0.0012426,0.00057789,0.00067136,0.00033198,1.0894e-05,-6.838e-06
0.024541,0.33689,0.60386,-0.00083556,0.00034253,0.0013175,0.00059406,0.00070211,0.0003599,9.0193e-06,-6.994e-06
0.024541,0.3599,0.60027,-0.00099916,0.00035213,0.0013934,0.00061117,0.00073445,0.00038728,6.9801e-06,-6.7116e-06
0.024541,0.38268,0.59648,-0.0011664,0.0003657,0.0014697,0.00062899,0.00076877,0.00041413,4.5083e-06,-6.2749e-06
0.024541,0.40524,0.59249,-0.0013362,0.00037829,0.0015466,0.00064754,0.00080528,0.00044077,2.0691e-06,-5.8875e-06
0.024541,0.42756,0.58835,-0.0015059,0.00038424,0.001625,0.00066678,0.00084359,0.00046765,-4.261e-08,-5.5363e-06
0.024541,0.44961,0.58406,-0.0016741,0.00037808,0.0017056,0.00068656,0.00088259,0.00049475,-2.2857e-06,-5.2324e-06
0.024541,0.4714,0.57964,-0.0018411,0.00036197,0.0017894,0.00070677,0.00092193,0.00052165,-4.8771e-06,-4.846e-06
0.024541,0.4929,0.5751,-0.0020049,0.00034227,0.0018749,0.00072728,0.00096236,0.00054785,-8.3604e-06,-4.6644e-06
0.024541,0.5141,0.57046,-0.002161,0.00031879,0.001961,0.00074781,0.0010043,0.00057299,-1.2348e-05,-4.8311e-06
0.024541,0.535,0.56573,-0.0023059,0.00029499,0.0020474,0.00076819,0.0010469,0.00059705,-1.5635e-05,-5.1705e-06
0.024541,0.55557,0.56094,-0.0024364,0.00028595,0.0021354,0.00078825,0.0010885,0.00062008,-1.8618e-05,-5.5138e-06
0.024541,0.57581,0.55609,-0.002549,0.00029962,0.0022253,0.00080755,0.0011285,0.00064208,-2.1935e-05,-5.5626e-06
0.024541,0.5957,0.55119,-0.0026443,0.00033613,0.0023172,0.00082569,0.0011667,0.00066312,-2.5176e-05,-5.1007e-06
0.024541,0.61523,0.54626,-0.0027224,0.00038304,0.0024119,0.00084279,0.0012034,0.00068357,-2.8437e-05,-4.1868e-06
0.024541,0.63439,0.5413,-0.0027806,0.0004249,0.0025104,0.00085899,0.0012391,0.00070341,-3.1549e-05,-2.6088e-06
0.024541,0.65317,0.53628,-0.0028152,0.0004551,0.002614,0.00087409,0.0012745,0.00072248,-3.4433e-05,-5.5379e-07
0.024541,0.67156,0.5312,-0.0028237,0.00046968,0.0027253,0.00088775,0.0013095,0.00074074,-3.6667e-05,1.7074e-06
0.024541,0.68954,0.52603,-0.0028058,0.0004594,0.0028471,0.00089926,0.0013433,0.00075806,-3.8022e-05,4.0167e-06
0.024541,0.70711,0.52078,-0.0027644,0.00041451,0.0029807,0.00090783,0.0013753,0.00077417,-3.85e-05,6.4895e-06
0.024541,0.72425,0.51542,-0.0027023,0.00034124,0.0031275,0.00091304,0.0014053,0.00078924,-3.8609e-05,8.8799e-06
0.024541,0.74095,0.50994,-0.0026167,0.00024987,0.0032909,0.00091444,0.0014326,0.00080334,-3.8881e-05,1.079e-05
0.024541,0.75721,0.5043,-0.0025049,0.00014788,0.0034749,0.00091121,0.0014559,0.00081659,-3.906e-05,1.1849e-05
0.024541,0.77301,0.49845,-0.00237,3.6434e-05,0.003682,0.00090228,0.0014749,0.00082884,-3.9321e-05,1.1707e-05
0.024541,0.78835,0.49233,-0.002217,-8.7392e-05,0.0039134,0.00088685,0.00149,0.00083969,-4.0067e-05,1.0428e-05
0.024541,0.80321,0.48587,-0.0020501,-0.00022878,0.0041699,0.0008645,0.0015008,0.00084835,-4.1788e-05,8.6812e-06
0.024541,0.81758,0.479,-0.0018761,-0.00038297,0.0044528,0.00083527,0.0015071,0.00085439,-4.4825e-05,6.9806e-06
0.024541,0.83147,0.47162,-0.0017023,-0.00054611,0.004763,0.00079928,0.0015086,0.00085741,-4.8363e-05,5.5248e-06
0.024541,0.84485,0.4636,-0.0015329,-0.00071694,0.0051027,0.0007565,0.0015048,0.00085714,-5.0958e-05,4.2782e-06
0.024541,0.85773,0.45479,-0.0013702,-0.00089462,0.0054702,0.00070695,0.0014947,0.0008531,-5.1309e-05,3.0695e-06
0.024541,0.87009,0.44502,-0.0012142,-0.0010678,0.0058594,0.0006511,0.0014778,0.00084456,-5.0049e-05,1.9283e-06
0.024541,0.88192,0.43408,-0.0010639,-0.0012247,0.0062614,0.00058981,0.0014531,0.0008305,-4.8332e-05,9.9639e-07
0.024541,0.89322,0.42171,-0.00091924,-0.001357,0.0066645,0.00052425,0.0014193,0.00080978,-4.695e-05,4.3062e-07
0.024541,0.90399,0.40763,-0.00078181,-0.0014641,0.0070503,0.00045588,0.0013742,0.0007811,-4.5735e-05,2.0476e-07
0.024541,0.91421,0.39153,-0.00065431,-0.0015447,0.0073911,0.00038655,0.0013163,0.00074299,-4.3879e-05,1.5639e-07
0.024541,0.92388,0.37308,-0.00053938,-0.0015934,0.0076484,0.00031854,0.0012452,0.00069392,-4.0582e-05,1.6476e-07
0.024541,0.93299,0.35193,-0.00043797,-0.0016023,0.0077731,0.0002542,0.0011612,0.00063288,-3.5906e-05,1.7408e-07
0.024541,0.94154,0.32785,-0.00034954,-0.0015679,0.0077071,0.00019556,0.0010651,0.00055953,-3.0643e-05,1.2768e-07
0.024541,0.94953,0.30074,-0.0002727,-0.0014922,0.0073931,0.00014425,0.00095864,0.00047488,-2.5735e-05,2.4184e-08
0.024541,0.95694,0.27076,-0.00020617,-0.0013831,0.0067916,0.00010129,0.00084452,0.00038217,-2.1485e-05,-5.4515e-08
0.024541,0.96378,0.23842,-0.00014968,-0.0012501,0.0059054,6.7076e-05,0.0007257,0.00028748,-1.753e-05,-6.1469e-08
0.024541,0.97003,0.20462,-0.00010359,-0.0011024,0.0048004,4.1371e-05,0.00060486,0.00019894,-1.3516e-05,-1.8234e-08
0.024541,0.9757,0.17055,-6.7879e-05,-0.00094708,0.0036055,2.3367e-05,0.0004846,0.0001245,-9.5928e-06,2.6197e-08
0.024541,0.98079,0.13751,-4.1801e-05,-0.00078992,0.002477,1.1815e-05,0.0003682,6.9206e-05,-6.161e-06,4.3745e-08
0.024541,0.98528,0.10672,-2.3958e-05,-0.00063539,0.0015427,5.1868e-06,0.00026041,3.3514e-05,-3.5623e-06,3.6182e-08
0.024541,0.98918,0.079085,-1.258e-05,-0.00048796,0.00086146,1.8932e-06,0.00016721,1.3802e-05,-1.8368e-06,2.0987e-08
0.024541,0.99248,0.055224,-5.8907e-06,-0.00035202,0.00042269,5.3849e-07,9.4146e-05,4.6621e-06,-8.2508e-07,9.5267e-09
0.024541,0.99518,0.03547,-2.3435e-06,-0.00023251,0.00017471,1.074e-07,4.4023e-05,1.2108e-06,-3.0818e-07,3.3278e-09
0.024541,0.99729,0.020001,-7.2272e-07,-0.00013401,5.5615e-05,1.237e-08,1.5503e-05,2.1198e-07,-8.8687e-08,7.6556e-10
0.024541,0.9988,0.008903,-1.3976e-07,-6.062e-05,1.1039e-05,5.3693e-10,3.3141e-06,1.8321e-08,-1.6136e-08,8.0519e-11
0.024541,0.9997,0.0022282,-8.6585e-09,-1.5305e-05,6.9243e-07,6.8471e-12,2.1754e-07,2.8134e-10,-9.6198e-10,1.8386e-12
0.024541,1,1.3488e-19,-2.484e-17,5.4936e-11,2.7449e-13,2.5279e-31,1.7812e-13,5.3701e-24,-2.1742e-15,-5.0095e-25
0.049068,-6.1232e-17,0.62925,2.4707e-07,-6.0815e-05,0.00074139,0.00046969,0.00047702,8.205e-06,4.8795e-05,2.7488e-06
0.049068,0.024541,0.62906,2.4141e-05,-4.6436e-05,0.00074742,0.00047121,0.00047754,2.8656e-05,4.8297e-05,1.7358e-06
0.049068,0.049068,0.62862,4.4051e-05,-2.3136e-05,0.00075842,0.0004739,0.00048,4.9589e-05,4.7439e-05,6.6087e-07
0.049068,0.073565,0.62791,5.6092e-05,1.112e-05,0.00077435,0.00047797,0.00048463,7.1266e-05,4.5839e-05,-3.3714e-07
0.049068,0.098017,0.62695,5.6466e-05,6.1919e-05,0.0007947,0.00048354,0.00049191,9.3767e-05,4.3532e-05,-1.3334e-06
0.049068,0.12241,0.62573,4.2734e-05,0.00012676,0.00081942,0.00049047,0.00050181,0.00011705,4.0854e-05,-2.5382e-06
0.049068,0.14673,0.62425,1.2521e-05,0.00020038,0.00084948,0.00049857,0.0005142,0.00014109,3.7941e-05,-3.9644e-06
0.049068,0.17096,0.62251,-3.3897e-05,0.0002759,0.00088619,0.00050766,0.00052905,0.00016596,3.5036e-05,-5.4095e-06
0.049068,0.19509,0.62053,-9.3498e-05,0.00034376,0.00093046,0.00051759,0.00054658,0.00019168,3.2716e-05,-6.7435e-06
0.049068,0.2191,0.61829,-0.00016489,0.00039513,0.00098183,0.00052826,0.00056688,0.0002182,3.1285e-05,-8.0706e-06
0.049068,0.24298,0.61584,-0.00025023,0.00042897,0.0010387,0.00053959,0.00058978,0.0002454,3.0176e-05,-9.4991e-06
0.049068,0.26671,0.61314,-0.00035325,0.00045157,0.001101,0.00055163,0.00061519,0.00027308,2.8917e-05,-1.0969e-05
0.049068,0.29028,0.61022,-0.00047572,0.00047202,0.001168,0.00056464,0.00064264,0.00030098,2.7179e-05,-1.2126e-05
0.049068,0.31368,0.60707,-0.00061544,0.00049317,0.0012385,0.00057889,0.00067133,0.00032895,2.4867e-05,-1.281e-05
0.049068,0.33689,0.60372,-0.00076799,0.00051192,0.0013113,0.00059442,0.00070125,0.00035691,2.2381e-05,-1.2997e-05
0.049068,0.3599,0.60015,-0.00092885,0.00052877,0.001386,0.00061107,0.00073309,0.00038462,1.9833e-05,-1.2744e-05
0.049068,0.38268,0.59638,-0.001094,0.00054704,0.0014623,0.00062864,0.0007672,0.00041194,1.6761e-05,-1.2372e-05
0.049068,0.40524,0.59243,-0.00126,0.00056249,0.0015398,0.00064694,0.00080352,0.0004389,1.3318e-05,-1.206e-05
0.049068,0.42756,0.58831,-0.001426,0.00056948,0.0016184,0.0006659,0.00084158,0.00046589,9.6282e-06,-1.1634e-05
0.049068,0.44961,0.58405,-0.0015908,0.00056375,0.0016991,0.00068549,0.00088034,0.00049299,5.9205e-06,-1.0914e-05
0.049068,0.4714,0.57966,-0.0017542,0.0005483,0.0017826,0.00070554,0.00091966,0.00051994,2.3175e-06,-9.9896e-06
0.049068,0.4929,0.57516,-0.0019152,0.00052586,0.0018679,0.00072585,0.00096044,0.00054626,-1.5898e-06,-9.2995e-06
0.049068,0.5141,0.57055,-0.0020697,0.00049362,0.0019537,0.00074627,0.0010027,0.00057132,-5.5551e-06,-9.0832e-06
0.049068,0.535,0.56585,-0.0022136,0.00045819,0.0020395,0.00076656,0.0010454,0.00059498,-8.9648e-06,-9.1081e-06
0.049068,0.55557,0.56108,-0.0023468,0.00043507,0.0021259,0.00078635,0.0010868,0.00061749,-1.2271e-05,-8.95e-06
0.049068,0.57581,0.55625,-0.0024675,0.00043206,0.0022134,0.00080523,0.0011261,0.00063903,-1.5844e-05,-8.2292e-06
0.049068,0.5957,0.55138,-0.0025722,0.00044919,0.0023029,0.00082313,0.0011635,0.00065968,-1.9613e-05,-7.0613e-06
0.049068,0.61523,0.54647,-0.0026556,0.00047156,0.0023955,0.00084013,0.0011994,0.0006796,-2.37e-05,-5.8073e-06
0.049068,0.63439,0.54152,-0.0027139,0.00048391,0.0024921,0.00085624,0.0012342,0.00069875,-2.7666e-05,-4.4684e-06
0.049068,0.65317,0.53651,-0.0027461,0.00048198,0.0025954,0.00087133,0.0012687,0.00071725,-3.1173e-05,-3.0216e-06
0.049068,0.67156,0.53144,-0.0027532,0.00046259,0.0027072,0.00088487,0.0013028,0.00073507,-3.3945e-05,-1.2042e-06
0.049068,0.68954,0.52629,-0.002735,0.00041659,0.0028296,0.0008962,0.0013355,0.00075216,-3.5448e-05,1.0259e-06
0.049068,0.70711,0.52105,-0.0026935,0.00034088,0.0029637,0.0009048,0.0013669,0.00076841,-3.5937e-05,3.338e-06
0.049068,0.72425,0.5157,-0.0026323,0.00023676,0.0031114,0.0009102,0.0013971,0.00078406,-3.6391e-05,5.048e-06
0.049068,0.74095,0.51023,-0.002551,0.00010733,0.0032746,0.00091177,0.0014247,0.00079904,-3.7299e-05,6.0031e-06
0.049068,0.75721,0.50461,-0.0024474,-3.5849e-05,0.0034553,0.00090884,0.0014487,0.00081303,-3.8247e-05,6.3382e-06
0.049068,0.77301,0.49878,-0.002322,-0.00018525,0.0036564,0.00090047,0.0014687,0.0008254,-3.873e-05,6.1932e-06
0.049068,0.78835,0.49268,-0.0021776,-0.00034312,0.0038818,0.0008857,0.0014843,0.00083575,-3.8745e-05,5.6541e-06
0.049068,0.80321,0.48623,-0.0020184,-0.00051215,0.0041344,0.000864,0.0014954,0.00084347,-3.8912e-05,4.829e-06
0.049068,0.81758,0.47937,-0.0018491,-0.00068494,0.0044153,0.00083525,0.0015016,0.00084822,-4.0319e-05,3.8841e-06
0.049068,0.83147,0.47201,-0.0016744,-0.00085853,0.0047241,0.00079953,0.0015026,0.0008497,-4.2773e-05,2.9396e-06
0.049068,0.84485,0.46401,-0.0014991,-0.0010347,0.0050608,0.00075689,0.0014986,0.00084788,-4.499e-05,1.9376e-06
0.049068,0.85773,0.45524,-0.0013271,-0.0012136,0.0054225,0.00070746,0.0014889,0.00084275,-4.5868e-05,8.4812e-07
0.049068,0.87009,0.44551,-0.0011604,-0.001389,0.0058055,0.00065174,0.0014724,0.00083409,-4.5493e-05,-2.163e-07
0.049068,0.88192,0.43462,-0.00099958,-0.001549,0.0062019,0.00059063,0.001448,0.00082071,-4.4406e-05,-9.8024e-07
0.049068,0.89322,0.42229,-0.0008462,-0.001681,0.0066011,0.00052525,0.0014143,0.00080113,-4.3468e-05,-1.3534e-06
0.049068,0.90399,0.40824,-0.00070408,-0.0017795,0.006986,0.00045701,0.0013697,0.00077378,-4.2857e-05,-1.44e-06
0.049068,0.91421,0.39214,-0.00057743,-0.0018417,0.007331,0.00038777,0.0013127,0.00073725,-4.2002e-05,-1.4304e-06
0.049068,0.92388,0.37367,-0.00046837,-0.0018658,0.007597,0.00031974,0.0012426,0.00069006,-4.0482e-05,-1.4619e-06
0.049068,0.93299,0.35251,-0.00037652,-0.0018495,0.0077323,0.00025525,0.0011594,0.00063084,-3.8077e-05,-1.5044e-06
0.049068,0.94154,0.3284,-0.00029918,-0.0017935,0.0076767,0.00019642,0.0010637,0.00055885,-3.4811e-05,-1.4299e-06
0.049068,0.94953,0.30125,-0.00023322,-0.0017008,0.0073714,0.00014491,0.00095722,0.00047499,-3.1038e-05,-1.1575e-06
0.049068,0.95694,0.27123,-0.0001767,-0.0015764,0.0067765,0.00010179,0.00084286,0.00038262,-2.6906e-05,-7.1809e-07
0.049068,0.96378,0.23884,-0.00012882,-0.0014263,0.0058953,6.7432e-05,0.00072393,0.000288,-2.2115e-05,-2.3361e-07
0.049068,0.97003,0.20499,-8.9456e-05,-0.0012574,0.0047946,4.1614e-05,0.00060332,0.0001994,-1.6697e-05,1.351e-07
0.049068,0.9757,0.17086,-5.866e-05,-0.001077,0.0036028,2.3524e-05,0.00048351,0.00012487,-1.1311e-05,3.0418e-07
0.049068,0.98079,0.13776,-3.6007e-05,-0.00089302,0.0024759,1.1909e-05,0.00036756,6.9476e-05,-6.7441e-06,3.0356e-07
0.049068,0.98528,0.10691,-2.0477e-05,-0.0007126,0.0015422,5.2343e-06,0.00026012,3.3676e-05,-3.4621e-06,2.1719e-07
0.049068,0.98918,0.079233,-1.0625e-05,-0.0005423,0.00086123,1.9124e-06,0.00016714,1.3878e-05,-1.4875e-06,1.198e-07
0.049068,0.99248,0.055328,-4.9102e-06,-0.00038776,0.00042255,5.443e-07,9.4153e-05,4.6894e-06,-5.1167e-07,5.0656e-08
0.049068,0.99518,0.035536,-1.9296e-06,-0.00025409,0.00017464,1.0859e-07,4.4044e-05,1.218e-06,-1.2869e-07,1.565e-08
0.049068,0.99729,0.020038,-5.8955e-07,-0.00014551,5.5587e-05,1.2508e-08,1.5515e-05,2.1324e-07,-1.887e-08,3.1268e-09
